,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
2490,USA300HOU_RS06070,Synpcc7942_1026,25.133000000000003,565,378,11,18,554,20,567,9.92e-47,169.0,565,1.0,<=>
2491,USA300HOU_RS06075,Synpcc7942_1191,42.458,179,102,1,6,184,4,181,1.8899999999999997e-44,143.0,207,0.8647342995169082,<=>
2492,USA300HOU_RS06085,Synpcc7942_0292,37.783,397,238,5,2,392,10,403,3.2699999999999995e-82,254.0,399,0.9949874686716792,<=>
2493,USA300HOU_RS06090,Synpcc7942_0651,38.246,821,454,14,3,798,11,803,6.059999999999998e-178,528.0,802,1.0236907730673317,<=>
2499,USA300HOU_RS06110,Synpcc7942_2110,37.107,318,177,6,3,300,2,316,2.2699999999999996e-65,205.0,311,1.022508038585209,<=>
2502,USA300HOU_RS06115,Synpcc7942_0962,32.366,448,277,7,4,433,8,447,1.3999999999999998e-79,249.0,435,1.0298850574712644,<=>
2503,USA300HOU_RS06120,Synpcc7942_1758,41.04,346,192,4,17,356,13,352,1.8199999999999998e-88,267.0,364,0.9505494505494505,<=>
2504,USA300HOU_RS06125,Synpcc7942_1515,30.534000000000002,262,151,9,2,238,30,285,3.7200000000000005e-24,94.7,247,1.0607287449392713,<=>
2512,USA300HOU_RS06140,Synpcc7942_0604,48.095,210,109,0,4,213,28,237,1.5299999999999998e-70,212.0,214,0.9813084112149533,<=>
2514,USA300HOU_RS06165,Synpcc7942_1079,39.881,672,374,10,12,660,124,788,8.049999999999998e-152,457.0,686,0.9795918367346939,<=>
2517,USA300HOU_RS06175,Synpcc7942_1454,37.73,326,194,4,3,321,5,328,7.149999999999999e-73,225.0,328,0.9939024390243902,<=>
2518,USA300HOU_RS06180,Synpcc7942_1456,36.634,303,178,8,1,301,1,291,2.11e-52,170.0,308,0.9837662337662337,<=>
2519,USA300HOU_RS06185,Synpcc7942_0684,59.25899999999999,243,95,2,3,244,9,248,1.6699999999999996e-89,261.0,244,0.9959016393442623,<=>
2524,USA300HOU_RS06195,Synpcc7942_0536,60.563,71,28,0,4,74,7,77,4.35e-23,80.5,77,0.922077922077922,<=>
2525,USA300HOU_RS06200,Synpcc7942_1645,28.319000000000003,226,130,9,15,225,18,226,2.3e-20,83.2,243,0.9300411522633745,<=>
2534,USA300HOU_RS06220,Synpcc7942_1771,50.0,412,203,2,3,412,13,423,2.7199999999999997e-145,421.0,455,0.9054945054945055,<=>
2536,USA300HOU_RS06225,Synpcc7942_1772,40.244,82,46,1,3,84,2,80,2.51e-16,63.9,91,0.9010989010989011,<=>
2537,USA300HOU_RS06230,Synpcc7942_2259,30.636,173,108,7,3,167,13,181,5.53e-18,73.6,167,1.035928143712575,<=>
2538,USA300HOU_RS06235,Synpcc7942_2235,48.276,232,118,2,1,231,1,231,7.909999999999998e-83,244.0,245,0.9469387755102041,<=>
2539,USA300HOU_RS06240,Synpcc7942_2541,50.876999999999995,114,56,0,1,114,18,131,8.250000000000001e-38,121.0,116,0.9827586206896551,<=>
2540,USA300HOU_RS06255,Synpcc7942_1114,32.192,292,170,4,3,280,6,283,1.4099999999999997e-49,162.0,294,0.9931972789115646,<=>
2551,USA300HOU_RS06295,Synpcc7942_1315,48.43,446,217,4,1,434,4,448,4.3699999999999996e-157,449.0,435,1.025287356321839,<=>
2560,USA300HOU_RS06325,Synpcc7942_2530,52.917,240,111,1,1,240,1,238,4.989999999999998e-99,286.0,255,0.9411764705882353,<=>
2563,USA300HOU_RS06340,Synpcc7942_0506,58.19,232,96,1,7,238,16,246,1.2899999999999998e-99,287.0,240,0.9666666666666667,<=>
2564,USA300HOU_RS06345,Synpcc7942_0507,47.222,180,95,0,5,184,3,182,9.85e-59,178.0,184,0.9782608695652174,<=>
2565,USA300HOU_RS06350,Synpcc7942_0264,45.992,237,128,0,18,254,15,251,1.3699999999999996e-81,241.0,256,0.92578125,<=>
2569,USA300HOU_RS06365,Synpcc7942_1959,43.361000000000004,595,301,11,1,561,7,599,4.3099999999999986e-162,472.0,567,1.0493827160493827,<=>
2574,USA300HOU_RS06375,Synpcc7942_2023,26.276999999999997,137,96,2,11,146,12,144,1.41e-10,52.8,155,0.8838709677419355,<=>
2575,USA300HOU_RS06380,Synpcc7942_2022,41.69,355,179,7,13,339,16,370,7.699999999999999e-80,248.0,391,0.907928388746803,<=>
2582,USA300HOU_RS06400,Synpcc7942_0355,33.945,109,70,1,5,111,6,114,4.3e-22,81.3,116,0.9396551724137931,<=>
2583,USA300HOU_RS06405,Synpcc7942_1222,37.795,254,144,8,10,261,11,252,1.31e-44,150.0,305,0.8327868852459016,<=>
2584,USA300HOU_RS06410,Synpcc7942_0492,32.372,312,187,8,16,314,10,310,5.409999999999999e-51,168.0,323,0.9659442724458205,<=>
2585,USA300HOU_RS06415,Synpcc7942_2299,48.864,88,45,0,1,88,14,101,1.4e-28,95.5,89,0.9887640449438202,<=>
2586,USA300HOU_RS06420,Synpcc7942_2440,50.288000000000004,694,336,5,12,697,10,702,0.0,670.0,698,0.994269340974212,<=>
2604,USA300HOU_RS06465,Synpcc7942_1825,32.796,186,106,5,1,186,4,170,7.59e-20,79.0,192,0.96875,<=>
2606,USA300HOU_RS06475,Synpcc7942_0348,62.769,325,120,1,4,328,11,334,1.86e-148,419.0,347,0.9365994236311239,<=>
2608,USA300HOU_RS06510,Synpcc7942_2374,41.06,453,253,6,64,507,1,448,1.0899999999999998e-120,358.0,514,0.8813229571984436,<=>
2610,USA300HOU_RS06525,Synpcc7942_2247,39.828,816,455,10,3,785,27,839,0.0,614.0,872,0.9357798165137615,<=>
2614,USA300HOU_RS06540,Synpcc7942_1571,26.141,241,142,8,4,230,14,232,3.56e-08,49.7,272,0.8860294117647058,<=>
2617,USA300HOU_RS06560,Synpcc7942_2490,33.225,307,191,5,2,306,3,297,2.81e-58,186.0,311,0.9871382636655949,<=>
2618,USA300HOU_RS06570,Synpcc7942_1214,43.75,144,78,1,4,147,12,152,1.1999999999999999e-41,133.0,158,0.9113924050632911,<=>
2622,USA300HOU_RS06580,Synpcc7942_2562,45.523999999999994,391,212,1,6,395,5,395,3.059999999999999e-129,375.0,412,0.9490291262135923,<=>
2624,USA300HOU_RS06590,Synpcc7942_2156,35.499,431,241,9,7,405,4,429,7.369999999999999e-79,249.0,446,0.9663677130044843,<=>
2685,USA300HOU_RS06755,Synpcc7942_2612,58.006,331,131,5,4,330,18,344,1.0699999999999996e-138,395.0,353,0.9376770538243626,<=>
2689,USA300HOU_RS06760,Synpcc7942_1440,36.213,301,181,6,5,298,3,299,3.19e-54,175.0,304,0.9901315789473685,<=>
2691,USA300HOU_RS06790,Synpcc7942_1122,47.368,57,21,1,2,49,8,64,4.72e-13,53.5,49,1.163265306122449,<=>
2692,USA300HOU_RS06795,Synpcc7942_0446,45.0,100,44,1,1,89,1,100,1.0300000000000001e-23,83.2,89,1.1235955056179776,<=>
2695,USA300HOU_RS06830,Synpcc7942_0538,53.846000000000004,663,295,8,6,662,9,666,0.0,681.0,662,1.001510574018127,<=>
2700,USA300HOU_RS06885,Synpcc7942_2057,38.5,200,122,1,1,199,3,202,3.3399999999999994e-36,122.0,202,0.9900990099009901,<=>
2712,USA300HOU_RS06945,Synpcc7942_1550,23.798000000000002,416,264,16,15,409,5,388,1.02e-16,77.8,420,0.9904761904761905,<=>
2714,USA300HOU_RS06955,Synpcc7942_2270,25.872,344,227,10,8,337,10,339,1.1899999999999999e-16,76.3,343,1.0029154518950438,<=>
2715,USA300HOU_RS06960,Synpcc7942_1003,34.335,466,273,7,25,466,47,503,1.4499999999999995e-77,248.0,468,0.9957264957264957,<=>
2722,USA300HOU_RS06975,Synpcc7942_1197,34.559,272,148,8,3,258,31,288,5.4e-42,142.0,260,1.0461538461538462,<=>
2723,USA300HOU_RS06980,Synpcc7942_0408,31.131999999999998,212,129,9,1,201,3,208,1.37e-27,100.0,210,1.0095238095238095,<=>
2724,USA300HOU_RS06985,Synpcc7942_2143,56.997,393,163,2,10,396,26,418,1.5999999999999996e-164,464.0,404,0.9727722772277227,<=>
2726,USA300HOU_RS06990,Synpcc7942_0411,34.979,243,153,4,5,242,19,261,2.2299999999999997e-48,157.0,242,1.0041322314049588,<=>
2820,USA300HOU_RS07050,Synpcc7942_1912,23.585,212,150,2,5,208,13,220,5.54e-14,64.7,213,0.9953051643192489,<=>
2821,USA300HOU_RS07055,Synpcc7942_2441,53.611999999999995,263,111,2,30,283,4,264,1.1599999999999996e-105,304.0,283,0.9293286219081273,<=>
2866,USA300HOU_RS07060,Synpcc7942_2442,48.593999999999994,249,126,1,56,304,56,302,1.8199999999999999e-72,222.0,305,0.8163934426229508,<=>
2875,USA300HOU_RS07065,Synpcc7942_2443,53.488,301,140,0,8,308,9,309,7.189999999999999e-111,320.0,308,0.9772727272727273,<=>
2880,USA300HOU_RS07070,Synpcc7942_2445,36.559,279,168,5,34,305,34,310,9.859999999999997e-58,186.0,327,0.8532110091743119,<=>
2943,USA300HOU_RS07100,Synpcc7942_1848,41.211999999999996,330,185,4,3,324,15,343,8.079999999999998e-85,256.0,329,1.0030395136778116,<=>
2944,USA300HOU_RS07105,Synpcc7942_1847,37.455,275,161,5,5,272,7,277,1.96e-56,180.0,295,0.9322033898305084,<=>
2957,USA300HOU_RS07130,Synpcc7942_0262,37.442,430,251,9,1,419,34,456,6.289999999999998e-103,310.0,421,1.0213776722090262,<=>
2974,USA300HOU_RS07220,Synpcc7942_1873,45.455,220,117,3,3,219,4,223,2.2399999999999997e-61,188.0,219,1.004566210045662,<=>
2999,USA300HOU_RS07245,Synpcc7942_2312,28.480999999999998,316,208,9,3,314,7,308,5.849999999999999e-35,127.0,356,0.8876404494382022,<=>
3003,USA300HOU_RS07275,Synpcc7942_2190,42.735,117,66,1,6,122,13,128,7.649999999999999e-30,102.0,142,0.823943661971831,<=>
3005,USA300HOU_RS07280,Synpcc7942_2436,41.317,167,95,1,8,174,30,193,7.029999999999999e-43,138.0,177,0.943502824858757,<=>
3015,USA300HOU_RS07390,Synpcc7942_1263,31.72,372,250,4,1,369,1,371,3.9099999999999994e-54,179.0,381,0.9763779527559056,<=>
3020,USA300HOU_RS07430,Synpcc7942_0447,40.887,203,118,2,4,205,9,210,2.96e-51,162.0,219,0.9269406392694064,<=>
3022,USA300HOU_RS07440,Synpcc7942_0830,38.739000000000004,444,235,12,13,423,16,455,2.4199999999999994e-94,288.0,430,1.0325581395348837,<=>
3042,USA300HOU_RS07490,Synpcc7942_0232,44.523999999999994,420,228,5,13,428,28,446,1.0999999999999997e-106,319.0,432,0.9722222222222222,<=>
3044,USA300HOU_RS07495,Synpcc7942_0525,31.405,363,235,7,1,349,3,365,1.5599999999999999e-59,192.0,354,1.0254237288135593,<=>
3045,USA300HOU_RS07500,Synpcc7942_0212,33.784,370,217,8,1,365,9,355,1.1899999999999997e-48,165.0,388,0.9536082474226805,<=>
3046,USA300HOU_RS07510,Synpcc7942_2497,53.691,149,69,0,1,149,3,151,5.22e-60,179.0,149,1.0,<=>
3047,USA300HOU_RS07515,Synpcc7942_2362,35.43,302,192,2,12,312,22,321,5.69e-59,188.0,314,0.9617834394904459,<=>
3049,USA300HOU_RS07520,Synpcc7942_1099,33.032,221,142,3,9,225,7,225,5.6e-46,149.0,241,0.91701244813278,<=>
3055,USA300HOU_RS07535,Synpcc7942_1108,52.809,89,42,0,1,89,1,89,9.67e-31,100.0,90,0.9888888888888889,<=>
3057,USA300HOU_RS07540,Synpcc7942_2522,33.537,328,187,3,6,332,9,306,1.4099999999999998e-60,192.0,332,0.9879518072289156,<=>
3058,USA300HOU_RS07545,Synpcc7942_2340,47.032,438,229,3,1,435,1,438,9.939999999999996e-132,384.0,436,1.0045871559633028,<=>
3071,USA300HOU_RS07595,Synpcc7942_1301,29.221,462,288,10,3,428,24,482,1.07e-59,199.0,459,1.0065359477124183,<=>
3118,USA300HOU_RS07985,Synpcc7942_1010,40.329,243,135,6,6,242,3,241,1.6399999999999998e-53,169.0,245,0.9918367346938776,<=>
3120,USA300HOU_RS08010,Synpcc7942_0987,34.783,138,87,3,8,144,8,143,7.72e-27,94.7,149,0.9261744966442953,<=>
3125,USA300HOU_RS08015,Synpcc7942_2271,37.209,172,105,2,1,169,1,172,6.0899999999999995e-30,105.0,180,0.9555555555555556,<=>
3129,USA300HOU_RS08035,Synpcc7942_2058,28.570999999999998,266,180,5,3,265,5,263,8.21e-31,112.0,271,0.981549815498155,<=>
3131,USA300HOU_RS08045,Synpcc7942_2334,42.536,489,271,4,9,489,22,508,9.569999999999998e-148,429.0,494,0.9898785425101214,<=>
3134,USA300HOU_RS08075,Synpcc7942_0039,56.93,469,196,5,3,466,4,471,0.0,543.0,468,1.0021367521367521,<=>
3137,USA300HOU_RS08105,Synpcc7942_0143,43.827,324,179,3,1,324,1,321,3.72e-89,266.0,327,0.9908256880733946,<=>
3139,USA300HOU_RS08110,Synpcc7942_1944,32.308,325,208,5,11,326,20,341,1.0499999999999999e-40,142.0,330,0.9848484848484849,<=>
3143,USA300HOU_RS08120,Synpcc7942_1779,31.531999999999996,555,355,8,1,540,1,545,1.9899999999999998e-82,265.0,559,0.9928443649373881,<=>
3145,USA300HOU_RS08130,Synpcc7942_0776,46.923,260,125,5,6,256,11,266,2.5799999999999994e-72,221.0,293,0.8873720136518771,<=>
3148,USA300HOU_RS08140,Synpcc7942_0368,29.613000000000003,439,260,7,5,440,48,440,3.0599999999999997e-53,181.0,445,0.9865168539325843,<=>
3150,USA300HOU_RS08155,Synpcc7942_1379,57.823,441,185,1,3,443,5,444,0.0,538.0,451,0.9778270509977827,<=>
3154,USA300HOU_RS08160,Synpcc7942_2564,38.961,154,94,0,1,154,3,156,7.9e-32,108.0,154,1.0,<=>
3155,USA300HOU_RS08165,Synpcc7942_2565,54.891000000000005,184,83,0,1,184,1,184,1.2099999999999998e-72,214.0,185,0.9945945945945946,<=>
3162,USA300HOU_RS08205,Synpcc7942_2308,38.122,362,217,5,1,358,5,363,3.6299999999999994e-84,256.0,363,0.9972451790633609,<=>
3163,USA300HOU_RS08210,Synpcc7942_0894,33.525999999999996,173,102,5,8,171,12,180,1.78e-26,95.9,174,0.9942528735632183,<=>
3174,USA300HOU_RS08260,Synpcc7942_2111,30.351,313,189,7,5,316,7,291,4.13e-31,115.0,328,0.9542682926829268,<=>
3180,USA300HOU_RS08290,Synpcc7942_0801,45.833,192,99,3,1,189,29,218,1.29e-60,185.0,199,0.964824120603015,<=>
3236,USA300HOU_RS08330,Synpcc7942_0649,51.461999999999996,342,125,3,66,367,58,398,1.4299999999999998e-113,333.0,368,0.9293478260869565,<=>
3248,USA300HOU_RS08360,Synpcc7942_0160,43.493,292,162,2,5,294,16,306,3.6299999999999985e-87,259.0,299,0.9765886287625418,<=>
3257,USA300HOU_RS08380,Synpcc7942_1775,49.677,310,151,3,5,312,6,312,4.679999999999999e-100,293.0,315,0.9841269841269841,<=>
3259,USA300HOU_RS08400,Synpcc7942_1774,51.786,56,27,0,1,56,1,56,4.2599999999999997e-16,61.2,58,0.9655172413793104,<=>
3261,USA300HOU_RS08405,Synpcc7942_2512,31.377,443,290,8,3,437,6,442,7.1300000000000006e-59,196.0,448,0.9888392857142857,<=>
3262,USA300HOU_RS08410,Synpcc7942_0806,28.049,246,152,10,1,240,5,231,9.28e-17,73.6,250,0.984,<=>
3263,USA300HOU_RS08415,Synpcc7942_1500,31.25,256,165,4,60,307,41,293,6.019999999999999e-41,140.0,312,0.8205128205128205,<=>
3264,USA300HOU_RS08420,Synpcc7942_2074,42.35,366,190,5,5,359,4,359,2.2799999999999994e-92,278.0,379,0.9656992084432717,<=>
3275,USA300HOU_RS08425,Synpcc7942_2468,59.812,637,221,7,1,605,1,634,0.0,733.0,610,1.044262295081967,<=>
3281,USA300HOU_RS08435,Synpcc7942_0616,26.945999999999998,334,225,6,2,318,6,337,1.31e-32,120.0,325,1.0276923076923077,<=>
3282,USA300HOU_RS08440,Synpcc7942_2382,33.246,382,239,6,5,371,7,387,3.7099999999999993e-75,234.0,374,1.0213903743315509,<=>
3283,USA300HOU_RS08450,Synpcc7942_0479,63.255,596,219,0,12,607,8,603,0.0,789.0,607,0.9818780889621087,<=>
3294,USA300HOU_RS08455,Synpcc7942_1520,40.449,89,45,1,1,81,1,89,1.93e-12,54.3,83,1.072289156626506,<=>
3302,USA300HOU_RS08505,Synpcc7942_2467,32.103,271,172,5,3,261,11,281,4.43e-47,155.0,268,1.0111940298507462,<=>
3318,USA300HOU_RS08605,Synpcc7942_2398,35.251999999999995,139,87,2,1,139,1,136,5.55e-19,74.3,142,0.9788732394366197,<=>
3319,USA300HOU_RS08615,Synpcc7942_0876,42.825,885,479,14,4,875,29,899,0.0,631.0,876,1.0102739726027397,<=>
3328,USA300HOU_RS08630,Synpcc7942_1509,39.118,363,204,9,7,364,3,353,2.4199999999999996e-80,246.0,372,0.9758064516129032,<=>
3329,USA300HOU_RS08635,Synpcc7942_2558,36.915,363,224,5,3,363,6,365,1.2899999999999998e-73,230.0,380,0.9552631578947368,<=>
3332,USA300HOU_RS08655,Synpcc7942_1465,33.333,147,90,5,1,140,6,151,2.3800000000000003e-17,70.1,140,1.05,<=>
3342,USA300HOU_RS08675,Synpcc7942_1313,52.292,589,266,7,4,582,2,585,0.0,618.0,588,1.001700680272109,<=>
3347,USA300HOU_RS08680,Synpcc7942_2263,44.794,413,218,4,6,416,8,412,6.579999999999998e-128,373.0,420,0.9833333333333333,<=>
3352,USA300HOU_RS08695,Synpcc7942_1377,44.733000000000004,731,378,10,17,727,47,771,0.0,646.0,729,1.0027434842249656,<=>
3359,USA300HOU_RS08720,Synpcc7942_0455,55.068000000000005,365,161,1,1,365,10,371,1.4199999999999995e-156,442.0,379,0.9630606860158312,<=>
3360,USA300HOU_RS08725,Synpcc7942_2348,48.415,347,169,6,2,341,10,353,2.0399999999999997e-112,327.0,341,1.0175953079178885,<=>
3361,USA300HOU_RS08730,Synpcc7942_0835,54.858999999999995,319,144,0,8,326,35,353,1.2699999999999997e-122,353.0,334,0.9550898203592815,<=>
3363,USA300HOU_RS08735,Synpcc7942_2298,34.463,177,109,3,1,172,1,175,2.3500000000000003e-24,91.7,200,0.885,<=>
3364,USA300HOU_RS08745,Synpcc7942_0959,48.851000000000006,348,169,4,2,347,3,343,3.919999999999999e-102,304.0,430,0.8093023255813954,<=>
3368,USA300HOU_RS08750,Synpcc7942_1220,65.116,86,30,0,9,94,1,86,8.04e-35,111.0,94,0.9148936170212766,<=>
3371,USA300HOU_RS08790,Synpcc7942_1227,36.574,216,130,2,5,213,15,230,4.29e-36,124.0,223,0.968609865470852,<=>
3372,USA300HOU_RS08795,Synpcc7942_1935,23.430999999999997,239,158,7,10,225,15,251,2.14e-12,61.2,235,1.0170212765957447,<=>
3373,USA300HOU_RS08805,Synpcc7942_0944,30.193,414,261,10,14,418,14,408,4.9e-50,171.0,423,0.9787234042553191,<=>
3374,USA300HOU_RS08810,Synpcc7942_0587,43.66,907,475,8,2,876,7,909,0.0,831.0,876,1.0353881278538812,<=>
3379,USA300HOU_RS08830,Synpcc7942_0645,57.746,426,179,1,2,426,28,453,8.379999999999999e-176,496.0,428,0.9953271028037384,<=>
3382,USA300HOU_RS08835,Synpcc7942_1792,59.375,320,128,1,5,322,6,325,5.399999999999998e-143,403.0,324,0.9876543209876543,<=>
3384,USA300HOU_RS08845,Synpcc7942_0967,43.791000000000004,306,163,5,2,301,7,309,8.749999999999999e-79,239.0,308,0.9935064935064936,<=>
3385,USA300HOU_RS08855,Synpcc7942_0504,33.793,435,273,5,1,422,1,433,9.769999999999999e-74,234.0,448,0.9709821428571429,<=>
3389,USA300HOU_RS08865,Synpcc7942_2526,57.71,428,147,4,8,401,5,432,3.879999999999999e-178,501.0,420,1.019047619047619,<=>
3394,USA300HOU_RS08870,Synpcc7942_2524,30.99,384,254,4,4,379,6,386,6.379999999999999e-58,194.0,433,0.8868360277136259,<=>
3395,USA300HOU_RS08895,Synpcc7942_1277,56.637,113,49,0,1,113,1,113,1.0800000000000002e-29,100.0,118,0.9576271186440678,<=>
3396,USA300HOU_RS08900,Synpcc7942_1278,39.062,64,39,0,1,64,1,64,3.57e-12,52.0,66,0.9696969696969697,<=>
3397,USA300HOU_RS08905,Synpcc7942_0065,45.181000000000004,166,91,0,6,171,14,179,2.9899999999999995e-53,164.0,175,0.9485714285714286,<=>
3398,USA300HOU_RS08915,Synpcc7942_2606,44.696000000000005,575,304,7,58,622,10,580,0.0,527.0,645,0.8914728682170543,<=>
3402,USA300HOU_RS08935,Synpcc7942_0695,40.972,144,85,0,1,144,1,144,1.1599999999999999e-33,113.0,156,0.9230769230769231,<=>
3403,USA300HOU_RS08940,Synpcc7942_1742,54.07899999999999,331,147,2,1,326,1,331,5.6e-113,328.0,341,0.9706744868035191,<=>
3406,USA300HOU_RS08945,Synpcc7942_0273,36.649,191,119,2,5,194,14,203,3.6099999999999994e-37,125.0,207,0.9227053140096618,<=>
3407,USA300HOU_RS08950,Synpcc7942_1323,33.893,298,169,8,1,289,1,279,3.72e-44,148.0,290,1.0275862068965518,<=>
3408,USA300HOU_RS08955,Synpcc7942_0194,34.828,959,526,20,4,876,8,953,4.339999999999999e-166,504.0,876,1.0947488584474885,<=>
3421,USA300HOU_RS08970,Synpcc7942_1453,50.0,232,110,4,3,230,6,235,1.3599999999999998e-68,207.0,234,0.9914529914529915,<=>
3444,USA300HOU_RS08980,Synpcc7942_1719,51.208999999999996,455,170,10,15,421,23,473,3.009999999999999e-153,439.0,422,1.0781990521327014,<=>
3446,USA300HOU_RS08985,Synpcc7942_0612,41.842,380,209,6,1,372,4,379,1.7999999999999994e-95,286.0,373,1.0187667560321716,<=>
3447,USA300HOU_RS09005,Synpcc7942_0098,45.172,580,311,3,2,580,8,581,2.799999999999999e-174,503.0,585,0.9914529914529915,<=>
3449,USA300HOU_RS09010,Synpcc7942_0592,34.375,320,188,6,1,301,3,319,8.52e-54,176.0,322,0.9937888198757764,<=>
3450,USA300HOU_RS09015,Synpcc7942_1595,50.955,314,154,0,1,314,11,324,2.86e-105,307.0,314,1.0,<=>
3451,USA300HOU_RS09020,Synpcc7942_1956,50.357,280,134,2,5,281,7,284,6.119999999999998e-102,296.0,285,0.9824561403508771,<=>
3452,USA300HOU_RS09025,Synpcc7942_1297,51.638999999999996,366,168,4,5,370,87,443,2.4199999999999992e-130,380.0,409,0.8948655256723717,<=>
3460,USA300HOU_RS09055,Synpcc7942_0075,27.344,384,212,12,26,347,47,425,1.9600000000000002e-29,114.0,351,1.0940170940170941,<=>
3462,USA300HOU_RS09065,Synpcc7942_1760,52.925,359,167,2,1,359,1,357,5.6199999999999984e-123,355.0,372,0.9650537634408602,<=>
3464,USA300HOU_RS09070,Synpcc7942_1302,26.25,160,101,5,2,146,1,158,9.84e-11,53.5,166,0.963855421686747,<=>
3468,USA300HOU_RS09075,Synpcc7942_2079,37.922,385,224,8,5,386,3,375,1.9999999999999998e-84,259.0,400,0.9625,<=>
3476,USA300HOU_RS09120,Synpcc7942_1487,43.56399999999999,202,110,3,1,200,1,200,3.23e-50,158.0,200,1.01,<=>
3477,USA300HOU_RS09140,Synpcc7942_0191,37.43,358,220,3,7,363,6,360,4.549999999999999e-83,255.0,386,0.927461139896373,<=>
3479,USA300HOU_RS09145,Synpcc7942_1501,40.414,532,306,6,5,530,20,546,4.529999999999998e-134,397.0,534,0.9962546816479401,<=>
3481,USA300HOU_RS09165,Synpcc7942_1193,23.005,213,146,9,2,202,18,224,1.08e-10,55.5,205,1.0390243902439025,<=>
3486,USA300HOU_RS09175,Synpcc7942_2570,29.243000000000002,383,237,10,37,414,44,397,3.92e-33,125.0,420,0.9119047619047619,<=>
3490,USA300HOU_RS09200,Synpcc7942_1352,38.602,601,330,14,5,568,46,644,1.8399999999999994e-132,397.0,568,1.0580985915492958,<=>
3496,USA300HOU_RS09245,Synpcc7942_1741,31.601999999999997,462,276,12,4,429,12,469,4.33e-56,189.0,437,1.05720823798627,<=>
3503,USA300HOU_RS09285,Synpcc7942_0358,25.424,177,122,5,35,205,32,204,7.97e-14,64.3,214,0.8271028037383178,<=>
3508,USA300HOU_RS09320,Synpcc7942_2067,32.124,386,246,7,39,422,44,415,9.76e-66,212.0,422,0.9146919431279621,<=>
3513,USA300HOU_RS09335,Synpcc7942_1920,44.982,847,415,13,2,802,20,861,0.0,733.0,804,1.0534825870646767,<=>
3518,USA300HOU_RS09385,Synpcc7942_2244,49.681999999999995,157,73,3,3,154,4,159,3.88e-54,165.0,154,1.0194805194805194,<=>
3520,USA300HOU_RS09395,Synpcc7942_1624,34.694,196,125,2,1,193,26,221,1.4399999999999999e-34,119.0,210,0.9333333333333333,<=>
3521,USA300HOU_RS09400,Synpcc7942_0203,32.075,318,202,4,1,307,9,323,1.08e-55,182.0,343,0.9271137026239067,<=>
3526,USA300HOU_RS09415,Synpcc7942_0041,22.055,399,290,9,25,409,25,416,8.51e-10,56.6,430,0.9279069767441861,<=>
3530,USA300HOU_RS09495,Synpcc7942_2463,57.702,409,155,4,2,393,1,408,5.559999999999998e-171,481.0,397,1.0302267002518892,<=>
3533,USA300HOU_RS09520,Synpcc7942_1486,57.692,78,33,0,1,78,1,78,1.1599999999999998e-29,97.4,85,0.9176470588235294,<=>
3596,USA300HOU_RS09790,Synpcc7942_0137,27.217,327,202,11,4,304,3,319,4.24e-30,114.0,307,1.0651465798045603,<=>
3597,USA300HOU_RS09795,Synpcc7942_1086,34.503,342,215,6,9,344,10,348,1.2399999999999998e-68,215.0,345,0.991304347826087,<=>
3647,USA300HOU_RS09865,Synpcc7942_1098,23.245,413,248,16,12,373,14,408,3.85e-15,72.4,374,1.1042780748663101,<=>
3669,USA300HOU_RS09890,Synpcc7942_1007,53.07,456,213,1,4,458,8,463,2.8699999999999998e-176,498.0,461,0.9891540130151844,<=>
3672,USA300HOU_RS09915,Synpcc7942_1874,48.36600000000001,153,71,4,4,152,3,151,5.999999999999999e-42,134.0,156,0.9807692307692307,<=>
3675,USA300HOU_RS09925,Synpcc7942_0249,50.622,241,118,1,3,242,21,261,9.629999999999997e-89,259.0,242,0.9958677685950413,<=>
3727,USA300HOU_RS10095,Synpcc7942_1648,33.858000000000004,127,83,1,19,145,15,140,4.07e-26,93.2,148,0.8581081081081081,<=>
3734,USA300HOU_RS10105,Synpcc7942_1806,42.667,150,86,0,2,151,3,152,4.02e-43,136.0,151,0.9933774834437086,<=>
3743,USA300HOU_RS10125,Synpcc7942_0082,38.398,487,298,2,91,576,94,579,5.989999999999999e-115,350.0,578,0.842560553633218,<=>
3788,USA300HOU_RS10135,Synpcc7942_0673,36.900999999999996,355,196,8,7,343,10,354,8.71e-76,234.0,345,1.0289855072463767,<=>
3800,USA300HOU_RS10205,Synpcc7942_0463,32.704,159,98,6,2,152,3,160,1.0099999999999999e-23,87.4,154,1.0324675324675325,<=>
3818,USA300HOU_RS10240,Synpcc7942_2446,36.508,252,149,6,3,248,28,274,2.0399999999999998e-49,160.0,252,1.0,<=>
3822,USA300HOU_RS10300,Synpcc7942_0241,34.889,450,285,4,6,453,11,454,3.479999999999999e-103,311.0,453,0.9933774834437086,<=>
3823,USA300HOU_RS10305,Synpcc7942_2179,27.425,299,202,6,1,294,7,295,3.53e-30,112.0,315,0.9492063492063492,<=>
3824,USA300HOU_RS10315,Synpcc7942_0118,51.037,482,224,2,3,472,11,492,3.109999999999999e-171,487.0,475,1.0147368421052632,<=>
3825,USA300HOU_RS10320,Synpcc7942_2117,53.165,474,218,2,7,479,3,473,1.7699999999999995e-168,480.0,485,0.977319587628866,<=>
