,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
3141,BSU_13620,Synpcc7942_0608,33.758,157,95,3,12,168,17,164,2.68e-24,90.1,178,0.8820224719101124,<=>
3159,BSU_13720,Synpcc7942_1333,33.921,227,131,6,5,217,3,224,7.73e-33,115.0,219,1.0365296803652968,<=>
3160,BSU_13730,Synpcc7942_1953,33.083,133,69,6,18,140,4,126,8.02e-13,58.2,149,0.8926174496644296,<=>
3261,BSU_14220,Synpcc7942_2309,55.556000000000004,180,72,4,6,180,8,184,1.4899999999999997e-65,196.0,180,1.0,<=>
3268,BSU_14260,Synpcc7942_1189,27.410999999999998,197,131,7,1,190,1,192,8.19e-14,63.5,199,0.9899497487437185,<=>
3270,BSU_14280,Synpcc7942_1286,35.219,389,233,12,27,408,24,400,1.88e-55,185.0,430,0.9046511627906977,<=>
3271,BSU_14300,Synpcc7942_1283,30.37,135,92,2,2,134,10,144,1.65e-19,76.6,157,0.8598726114649682,<=>
3359,BSU_14360,Synpcc7942_1414,59.633,218,88,0,1,218,8,225,2.71e-87,254.0,230,0.9478260869565217,<=>
3405,BSU_14370,Synpcc7942_0080,33.75,400,255,5,5,395,7,405,1.3699999999999996e-69,221.0,397,1.0075566750629723,<=>
3486,BSU_14510,Synpcc7942_1081,41.20399999999999,216,125,1,2,215,18,233,1.63e-51,163.0,221,0.9773755656108597,<=>
3489,BSU_14530,Synpcc7942_1846,42.602,561,309,6,7,555,21,580,3.249999999999999e-153,449.0,555,1.0108108108108107,<=>
3504,BSU_14670,Synpcc7942_2582,32.218,239,149,5,32,264,37,268,4.95e-34,120.0,265,0.9018867924528302,<=>
3509,BSU_14770,Synpcc7942_1525,57.288000000000004,590,251,1,7,596,5,593,0.0,701.0,612,0.9640522875816994,<=>
3519,BSU_14810,Synpcc7942_2521,48.673,452,212,8,1,442,1,442,1.4199999999999997e-138,401.0,442,1.0226244343891402,<=>
3533,BSU_14900,Synpcc7942_2603,46.693000000000005,514,267,6,6,516,11,520,1.1399999999999996e-155,455.0,622,0.8263665594855305,<=>
3534,BSU_14910,Synpcc7942_2604,32.973,185,111,5,24,203,19,195,8.960000000000001e-24,90.1,207,0.893719806763285,<=>
3540,BSU_15010,Synpcc7942_1480,33.721,172,106,5,11,179,9,175,1.56e-22,85.9,184,0.9347826086956522,<=>
3541,BSU_15020,Synpcc7942_2007,52.258,155,74,0,5,159,3,157,8.25e-60,179.0,161,0.9627329192546584,<=>
3543,BSU_15140,Synpcc7942_0975,43.831,308,146,5,2,309,11,291,1.9099999999999998e-77,235.0,311,0.9903536977491961,<=>
3549,BSU_15170,Synpcc7942_0482,31.866,568,373,10,10,570,29,589,1.7299999999999996e-78,257.0,646,0.8792569659442725,<=>
3553,BSU_15180,Synpcc7942_1484,43.776,482,244,8,21,486,23,493,5.809999999999998e-109,329.0,494,0.9757085020242915,<=>
3558,BSU_15190,Synpcc7942_0152,42.105,323,167,7,3,313,43,357,1.2999999999999998e-65,207.0,324,0.9969135802469136,<=>
3560,BSU_15200,Synpcc7942_1667,32.096,458,281,11,10,443,2,453,1.4499999999999999e-52,179.0,451,1.0155210643015522,<=>
3565,BSU_15210,Synpcc7942_0324,34.254,362,229,6,2,361,14,368,1.1099999999999998e-51,173.0,366,0.9890710382513661,<=>
3566,BSU_15220,Synpcc7942_2312,30.503,318,205,6,2,319,7,308,2.4599999999999997e-50,168.0,363,0.8760330578512396,<=>
3567,BSU_15230,Synpcc7942_1740,42.456,285,154,5,21,300,16,295,3.989999999999999e-74,226.0,303,0.9405940594059405,<=>
3568,BSU_15290,Synpcc7942_2378,56.333999999999996,371,140,5,11,378,37,388,5.859999999999999e-121,352.0,382,0.9712041884816754,<=>
3631,BSU_15380,Synpcc7942_2060,34.5,200,125,3,28,222,19,217,1.1e-30,109.0,230,0.8695652173913043,<=>
3635,BSU_15410,Synpcc7942_1503,32.589,224,148,3,34,255,35,257,1.1399999999999998e-32,116.0,257,0.8715953307392996,<=>
3636,BSU_15430,Synpcc7942_2437,46.8,953,466,15,3,919,7,954,0.0,823.0,921,1.0347448425624322,<=>
3641,BSU_15450,Synpcc7942_1726,31.613000000000003,155,98,3,3,154,9,158,1.3e-18,74.3,154,1.0064935064935066,<=>
3642,BSU_15460,Synpcc7942_1112,47.213,305,151,5,3,300,6,307,9.749999999999998e-91,269.0,303,1.0066006600660067,<=>
3644,BSU_15470,Synpcc7942_1319,49.111999999999995,169,81,3,9,177,12,175,5.640000000000001e-54,166.0,181,0.9337016574585635,<=>
3645,BSU_15490,Synpcc7942_0670,36.05,319,169,7,2,285,7,325,2.34e-58,187.0,304,1.049342105263158,<=>
3647,BSU_15500,Synpcc7942_0488,31.891,439,264,10,5,426,6,426,4.73e-57,190.0,428,1.0257009345794392,<=>
3649,BSU_15510,Synpcc7942_2122,46.849,365,174,6,5,351,21,383,3.2399999999999997e-112,329.0,364,1.0027472527472527,<=>
3652,BSU_15520,Synpcc7942_0711,48.086999999999996,1098,535,10,1,1066,1,1095,0.0,1021.0,1071,1.0252100840336134,<=>
3661,BSU_15550,Synpcc7942_2569,42.222,225,128,2,7,230,11,234,4.639999999999999e-49,157.0,239,0.9414225941422594,<=>
3666,BSU_15600,Synpcc7942_0939,58.763000000000005,194,80,0,2,195,6,199,1.2199999999999997e-86,250.0,197,0.9847715736040609,<=>
3667,BSU_15610,Synpcc7942_2610,47.034,236,124,1,2,236,10,245,2.2099999999999997e-74,224.0,257,0.9182879377431906,<=>
3672,BSU_15640,Synpcc7942_1026,26.678,581,371,16,12,561,11,567,1.5799999999999999e-49,177.0,572,1.0157342657342658,<=>
3673,BSU_15650,Synpcc7942_1082,43.547,891,481,7,20,890,31,919,0.0,714.0,890,1.001123595505618,<=>
3680,BSU_15680,Synpcc7942_1191,46.961000000000006,181,95,1,5,185,4,183,9.21e-50,156.0,204,0.8872549019607843,<=>
3681,BSU_15700,Synpcc7942_0292,40.863,394,228,4,4,392,9,402,7.979999999999999e-91,276.0,406,0.9704433497536946,<=>
3682,BSU_15710,Synpcc7942_0651,37.26,832,451,17,3,801,10,803,4.079999999999999e-166,498.0,805,1.0335403726708075,<=>
3688,BSU_15730,Synpcc7942_2110,40.123000000000005,324,172,7,3,307,2,322,3.989999999999999e-72,223.0,317,1.0220820189274449,<=>
3691,BSU_15740,Synpcc7942_0962,35.87,460,263,9,2,446,5,447,1.85e-92,283.0,447,1.029082774049217,<=>
3692,BSU_15750,Synpcc7942_1758,39.385,358,205,4,4,355,1,352,5.319999999999999e-91,274.0,363,0.9862258953168044,<=>
3700,BSU_15780,Synpcc7942_2076,35.374,294,171,7,4,290,7,288,1.65e-54,177.0,298,0.9865771812080537,<=>
3701,BSU_15790,Synpcc7942_0604,63.083999999999996,214,78,1,4,217,28,240,1.9299999999999997e-97,280.0,217,0.9861751152073732,<=>
3703,BSU_15870,Synpcc7942_1079,43.247,696,345,14,8,672,124,800,4.569999999999999e-179,527.0,682,1.0205278592375366,<=>
3705,BSU_15890,Synpcc7942_1454,40.751999999999995,319,186,3,2,318,5,322,3.7099999999999996e-76,234.0,333,0.9579579579579579,<=>
3706,BSU_15900,Synpcc7942_1456,42.857,287,152,6,1,287,1,275,4.429999999999999e-58,185.0,317,0.9053627760252366,<=>
3707,BSU_15910,Synpcc7942_0684,58.13,246,99,2,2,246,6,248,3.229999999999999e-94,273.0,246,1.0,<=>
3712,BSU_15920,Synpcc7942_0536,58.108000000000004,74,31,0,3,76,5,78,1.4499999999999998e-23,81.6,77,0.961038961038961,<=>
3713,BSU_15930,Synpcc7942_1645,34.404,218,120,7,39,247,42,245,1.1699999999999998e-23,92.4,249,0.8755020080321285,<=>
3719,BSU_15980,Synpcc7942_1771,54.854,412,183,2,3,412,13,423,3.969999999999999e-156,448.0,446,0.9237668161434978,<=>
3721,BSU_15990,Synpcc7942_1772,40.741,81,46,1,3,83,2,80,1.53e-16,64.3,90,0.9,<=>
3723,BSU_16020,Synpcc7942_2259,28.488000000000003,172,118,4,5,173,12,181,1.14e-20,80.9,174,0.9885057471264368,<=>
3724,BSU_16030,Synpcc7942_2235,51.101000000000006,227,105,4,1,225,1,223,9.709999999999998e-78,231.0,243,0.934156378600823,<=>
3725,BSU_16040,Synpcc7942_2541,53.153,111,52,0,2,112,21,131,3.6599999999999997e-38,122.0,115,0.9652173913043478,<=>
3726,BSU_16050,Synpcc7942_1114,36.014,286,168,5,3,280,6,284,2.2999999999999998e-55,177.0,282,1.0141843971631206,<=>
3737,BSU_16130,Synpcc7942_1315,50.339,443,208,3,4,434,6,448,1.7799999999999994e-163,465.0,435,1.0183908045977013,<=>
3798,BSU_16440,Synpcc7942_1016,22.221999999999998,144,107,3,8,146,13,156,1.06e-07,45.1,156,0.9230769230769231,<=>
3808,BSU_16490,Synpcc7942_2530,58.475,236,96,1,1,236,1,234,1.8199999999999998e-105,302.0,246,0.959349593495935,<=>
3811,BSU_16510,Synpcc7942_0506,59.82899999999999,234,93,1,6,239,16,248,3.1699999999999994e-101,291.0,240,0.975,<=>
3812,BSU_16520,Synpcc7942_0507,53.888999999999996,180,83,0,6,185,3,182,1.3099999999999997e-69,206.0,185,0.972972972972973,<=>
3813,BSU_16530,Synpcc7942_0264,52.227,247,117,1,13,258,2,248,2.2999999999999995e-92,269.0,260,0.95,<=>
3815,BSU_16550,Synpcc7942_1513,48.223,394,189,4,1,380,1,393,2.5099999999999997e-122,356.0,383,1.0287206266318538,<=>
3818,BSU_16570,Synpcc7942_1959,45.983000000000004,585,284,10,1,554,7,590,4.439999999999999e-170,492.0,564,1.0372340425531914,<=>
3824,BSU_16590,Synpcc7942_2023,28.758000000000003,153,104,2,1,152,1,149,2.49e-13,60.1,156,0.9807692307692307,<=>
3833,BSU_16650,Synpcc7942_0355,38.532,109,65,1,4,110,6,114,1.9600000000000002e-25,89.7,117,0.9316239316239316,<=>
3834,BSU_16660,Synpcc7942_1222,35.525999999999996,304,175,8,4,303,5,291,2.87e-47,157.0,309,0.9838187702265372,<=>
3835,BSU_16670,Synpcc7942_0492,34.694,294,182,7,20,307,14,303,1.83e-54,176.0,316,0.930379746835443,<=>
3836,BSU_16680,Synpcc7942_2299,44.318000000000005,88,49,0,1,88,14,101,7.019999999999999e-28,93.6,89,0.9887640449438202,<=>
3837,BSU_16690,Synpcc7942_2440,51.714,700,326,4,9,697,7,705,0.0,718.0,705,0.9929078014184397,<=>
3841,BSU_16710,Synpcc7942_1226,25.845,414,290,5,4,407,11,417,9.719999999999999e-34,127.0,409,1.0122249388753055,<=>
3844,BSU_16750,Synpcc7942_1848,47.368,342,172,2,1,342,10,343,6.449999999999998e-113,328.0,346,0.9884393063583815,<=>
3847,BSU_16770,Synpcc7942_1847,50.173,289,142,2,3,290,7,294,7.819999999999999e-101,294.0,290,0.996551724137931,<=>
3865,BSU_16920,Synpcc7942_1825,37.158,183,97,5,3,185,5,169,1.68e-27,99.0,193,0.9481865284974094,<=>
3866,BSU_16930,Synpcc7942_0280,43.85,374,207,3,7,378,8,380,1.2099999999999998e-98,297.0,416,0.8990384615384616,<=>
3867,BSU_16940,Synpcc7942_0348,60.923,325,126,1,3,327,11,334,3.4199999999999994e-143,405.0,348,0.9339080459770115,<=>
3871,BSU_17010,Synpcc7942_2374,41.928000000000004,446,245,6,66,502,5,445,2.2699999999999994e-127,375.0,509,0.8762278978388998,<=>
3874,BSU_17040,Synpcc7942_2247,41.004,817,445,11,5,787,29,842,0.0,618.0,858,0.9522144522144522,<=>
3879,BSU_17090,Synpcc7942_0937,26.263,198,137,6,17,212,12,202,4.68e-16,70.9,225,0.88,<=>
3912,BSU_17330,Synpcc7942_2490,37.37,289,173,3,2,290,3,283,6.029999999999998e-66,206.0,314,0.9203821656050956,<=>
3924,BSU_17440,Synpcc7942_2562,50.386,389,190,3,17,404,9,395,4.109999999999999e-140,403.0,421,0.9239904988123515,<=>
3926,BSU_17460,Synpcc7942_2156,36.016999999999996,472,261,11,5,440,4,470,5.87e-88,272.0,444,1.063063063063063,<=>
3930,BSU_17570,Synpcc7942_0571,27.43,463,314,13,6,453,2,457,2.52e-37,138.0,463,1.0,<=>
3932,BSU_17610,Synpcc7942_2462,23.179000000000002,453,309,15,1,447,1,420,1.9900000000000002e-18,83.6,499,0.9078156312625251,<=>
3936,BSU_17640,Synpcc7942_2201,37.400999999999996,377,225,6,6,379,25,393,3.7599999999999995e-85,261.0,394,0.9568527918781726,<=>
3940,BSU_17890,Synpcc7942_0538,53.373000000000005,667,301,8,3,665,7,667,0.0,686.0,667,1.0,<=>
3973,BSU_18070,Synpcc7942_2057,38.342,193,109,3,8,190,10,202,5.67e-32,111.0,193,1.0,<=>
4032,BSU_18410,Synpcc7942_0185,25.865,549,347,15,43,577,1,503,8.709999999999999e-41,151.0,587,0.9352640545144804,<=>
4041,BSU_18450,Synpcc7942_0890,46.184,1507,748,19,18,1473,23,1517,0.0,1318.0,1520,0.9914473684210526,<=>
4043,BSU_18460,Synpcc7942_1980,29.53,298,204,4,3,294,8,305,1.55e-32,119.0,300,0.9933333333333333,<=>
4046,BSU_18470,Synpcc7942_2197,41.617,334,193,2,10,342,5,337,1.4599999999999998e-84,258.0,371,0.9002695417789758,<=>
4048,BSU_18480,Synpcc7942_2058,33.21,271,165,5,17,281,3,263,3.66e-47,155.0,297,0.9124579124579124,<=>
4080,BSU_19020,Synpcc7942_0946,25.855,468,300,16,24,475,41,477,9.05e-33,126.0,478,0.9790794979079498,<=>
4082,BSU_19040,Synpcc7942_0179,50.476000000000006,105,52,0,5,109,12,116,3.689999999999999e-27,93.2,110,0.9545454545454546,<=>
4089,BSU_19180,Synpcc7942_2439,19.814,323,214,8,6,326,1,280,3.11e-05,41.6,352,0.9176136363636364,<=>
4104,BSU_19260,Synpcc7942_2401,27.273000000000003,132,80,6,35,157,23,147,5.289999999999999e-11,54.3,158,0.8354430379746836,<=>
4107,BSU_19350,Synpcc7942_0353,39.286,308,183,2,15,318,9,316,1.5399999999999998e-65,205.0,321,0.9595015576323987,<=>
4118,BSU_19440,Synpcc7942_1699,28.256,453,313,5,8,452,5,453,4.0399999999999996e-46,162.0,452,1.002212389380531,<=>
4121,BSU_19560,Synpcc7942_0451,24.0,175,121,5,14,183,17,184,0.0005610000000000001,35.8,200,0.875,<=>
4147,BSU_20960,Synpcc7942_0117,25.0,452,308,12,4,437,5,443,5.049999999999999e-38,139.0,438,1.0319634703196348,<=>
4148,BSU_21050,Synpcc7942_1108,50.562,89,44,0,1,89,1,89,1.16e-27,93.2,92,0.967391304347826,<=>
4203,BSU_21680,Synpcc7942_2190,48.76,121,61,1,4,123,8,128,8.329999999999998e-37,119.0,143,0.8461538461538461,<=>
4205,BSU_21690,Synpcc7942_2436,44.31100000000001,167,90,1,9,175,29,192,5.439999999999999e-47,149.0,177,0.943502824858757,<=>
4211,BSU_21870,Synpcc7942_0626,49.511,614,252,10,1,558,1,612,0.0,545.0,558,1.1003584229390682,<=>
4214,BSU_21900,Synpcc7942_1214,40.135999999999996,147,84,1,3,149,12,154,2.78e-41,132.0,160,0.91875,<=>
4215,BSU_21910,Synpcc7942_0371,45.946000000000005,296,157,2,1,294,1,295,3.4699999999999995e-97,285.0,301,0.9833887043189369,<=>
4221,BSU_22100,Synpcc7942_0017,38.857,175,105,2,10,182,9,183,9.35e-35,118.0,196,0.8928571428571429,<=>
4227,BSU_22170,Synpcc7942_1263,32.713,376,243,7,1,371,1,371,1.43e-55,183.0,385,0.9766233766233766,<=>
4234,BSU_22340,Synpcc7942_0447,43.20399999999999,206,115,2,11,215,16,220,1.8399999999999998e-54,170.0,219,0.9406392694063926,<=>
4236,BSU_22360,Synpcc7942_0830,36.117,443,248,11,13,423,16,455,2.1299999999999995e-89,275.0,430,1.0302325581395348,<=>
4240,BSU_22370,Synpcc7942_2545,48.45399999999999,388,195,1,1,388,1,383,2.0999999999999994e-135,389.0,393,0.9872773536895675,<=>
4251,BSU_22430,Synpcc7942_2381,42.745,255,143,3,3,256,4,256,1.3199999999999998e-69,213.0,277,0.9205776173285198,<=>
4266,BSU_22490,Synpcc7942_2136,41.636,269,149,3,6,266,5,273,1.0699999999999997e-69,213.0,267,1.0074906367041199,<=>
4267,BSU_22550,Synpcc7942_2331,42.601000000000006,223,120,2,2,224,1,215,2.7799999999999994e-66,200.0,224,0.9955357142857143,<=>
4268,BSU_22560,Synpcc7942_1232,29.861,144,84,5,7,142,13,147,7.84e-10,51.6,167,0.8622754491017964,<=>
4269,BSU_22600,Synpcc7942_0232,51.428999999999995,420,199,4,9,424,28,446,1.8199999999999995e-147,423.0,428,0.9813084112149533,<=>
4272,BSU_22620,Synpcc7942_1030,30.749000000000002,374,222,13,3,356,5,361,5.29e-34,125.0,360,1.038888888888889,<=>
4276,BSU_22630,Synpcc7942_0411,43.556000000000004,225,124,3,13,235,19,242,6.950000000000001e-58,182.0,267,0.8426966292134831,<=>
4277,BSU_22640,Synpcc7942_2143,58.481,395,158,2,5,393,25,419,1.0399999999999997e-173,488.0,400,0.9875,<=>
4280,BSU_22650,Synpcc7942_0408,31.658,199,124,8,6,196,5,199,4.0400000000000004e-22,86.7,215,0.9255813953488372,<=>
4281,BSU_22660,Synpcc7942_1197,45.946000000000005,222,118,2,27,246,67,288,2.5e-47,155.0,250,0.888,<=>
4282,BSU_22670,Synpcc7942_2123,36.778,329,205,1,4,329,14,342,3.6899999999999993e-57,185.0,338,0.9733727810650887,<=>
4287,BSU_22690,Synpcc7942_1915,40.8,125,70,2,3,125,5,127,3.1999999999999996e-30,102.0,127,0.984251968503937,<=>
4288,BSU_22700,Synpcc7942_0525,41.986999999999995,312,169,6,37,339,39,347,1.7599999999999996e-80,247.0,362,0.861878453038674,<=>
4290,BSU_22710,Synpcc7942_0212,37.568000000000005,370,205,11,1,367,9,355,7.94e-60,194.0,390,0.9487179487179487,<=>
4291,BSU_22730,Synpcc7942_2497,53.378,148,69,0,2,149,3,150,4.709999999999999e-59,176.0,149,0.9932885906040269,<=>
4292,BSU_22740,Synpcc7942_2362,36.593,317,193,4,35,346,8,321,8.739999999999999e-68,212.0,348,0.9109195402298851,<=>
4294,BSU_22750,Synpcc7942_1099,33.79,219,141,3,9,225,9,225,1.1399999999999998e-43,143.0,233,0.9399141630901288,<=>
4301,BSU_22780,Synpcc7942_1597,56.15,187,80,2,4,189,23,208,3.0699999999999994e-69,206.0,190,0.9842105263157894,<=>
4303,BSU_22790,Synpcc7942_2248,51.648,91,44,0,1,91,1,91,2.4e-29,97.4,92,0.9891304347826086,<=>
4304,BSU_22830,Synpcc7942_2522,35.736,333,183,3,2,333,5,307,1.5799999999999998e-56,182.0,345,0.9652173913043478,<=>
4305,BSU_22840,Synpcc7942_2340,48.975,439,221,3,1,436,1,439,2.2699999999999992e-144,416.0,436,1.0068807339449541,<=>
4312,BSU_22870,Synpcc7942_1933,40.566,318,173,6,5,309,13,327,2.58e-66,209.0,349,0.9111747851002865,<=>
4325,BSU_23070,Synpcc7942_1501,41.667,528,289,6,1,516,18,538,2.779999999999999e-138,407.0,525,1.0057142857142858,<=>
4372,BSU_23140,Synpcc7942_0322,22.343000000000004,461,258,16,93,524,52,441,1.47e-20,90.5,542,0.8505535055350554,<=>
4380,BSU_23160,Synpcc7942_1010,41.494,241,133,5,2,237,3,240,3.3799999999999997e-60,186.0,244,0.9877049180327869,<=>
4384,BSU_23250,Synpcc7942_2244,50.0,154,71,3,1,149,1,153,1.02e-54,167.0,154,1.0,<=>
4386,BSU_23270,Synpcc7942_1624,40.183,219,126,3,1,215,26,243,1.8199999999999998e-51,163.0,215,1.0186046511627906,<=>
4387,BSU_23280,Synpcc7942_0203,37.921,356,216,3,2,356,5,356,9.799999999999998e-84,255.0,361,0.9861495844875346,<=>
4388,BSU_23310,Synpcc7942_0487,34.806999999999995,181,98,3,8,180,21,189,8.81e-30,105.0,184,0.9836956521739131,<=>
4390,BSU_23360,Synpcc7942_1431,63.077,130,44,2,14,141,13,140,8.64e-49,150.0,143,0.9090909090909091,<=>
4393,BSU_23380,Synpcc7942_0262,45.266000000000005,433,218,7,6,430,35,456,2.0299999999999996e-127,373.0,439,0.9863325740318907,<=>
4395,BSU_23450,Synpcc7942_1510,37.446999999999996,235,138,5,22,247,16,250,1.83e-36,126.0,255,0.9215686274509803,<=>
4404,BSU_23470,Synpcc7942_2121,29.31,116,80,2,1,116,17,130,7.8e-10,49.3,117,0.9914529914529915,<=>
4412,BSU_23550,Synpcc7942_1297,38.35,412,233,8,3,398,9,415,2.6999999999999996e-85,265.0,439,0.9384965831435079,<=>
4416,BSU_23610,Synpcc7942_2271,35.329,167,107,1,15,180,15,181,6.27e-34,115.0,185,0.9027027027027027,<=>
4421,BSU_23640,Synpcc7942_2116,23.448,290,197,6,9,298,14,278,1.34e-06,45.1,305,0.9508196721311475,<=>
4438,BSU_23850,Synpcc7942_2334,45.155,485,258,3,10,486,24,508,7.279999999999998e-151,437.0,489,0.9918200408997955,<=>
4439,BSU_23860,Synpcc7942_0039,59.873000000000005,471,186,3,1,468,1,471,0.0,592.0,469,1.004264392324094,<=>
4440,BSU_23870,Synpcc7942_1550,25.313000000000002,399,260,11,11,390,5,384,6.58e-32,122.0,414,0.9637681159420289,<=>
4493,BSU_23980,Synpcc7942_0076,29.018,224,151,3,38,255,32,253,2.62e-34,120.0,255,0.8784313725490196,<=>
4496,BSU_24000,Synpcc7942_2179,27.609,297,204,5,1,294,7,295,3.27e-31,115.0,297,1.0,<=>
4497,BSU_24010,Synpcc7942_2032,28.01,382,259,9,1,369,1,379,7.959999999999999e-33,123.0,389,0.9820051413881749,<=>
4501,BSU_24040,Synpcc7942_0143,46.541000000000004,318,167,3,7,324,7,321,1.0399999999999997e-95,283.0,327,0.9724770642201835,<=>
4504,BSU_24060,Synpcc7942_1198,35.924,476,278,11,4,463,6,470,1.6899999999999996e-89,278.0,474,1.0042194092827004,<=>
4538,BSU_24240,Synpcc7942_1779,32.699,578,363,9,1,570,1,560,4.3899999999999995e-85,272.0,576,1.0034722222222223,<=>
4539,BSU_24260,Synpcc7942_0319,45.66,265,135,3,5,261,3,266,8.399999999999998e-73,221.0,281,0.9430604982206405,<=>
4540,BSU_24270,Synpcc7942_0430,49.442,627,303,9,1,619,1,621,0.0,599.0,633,0.990521327014218,<=>
4543,BSU_24280,Synpcc7942_0776,47.44,293,151,3,5,296,11,301,4.529999999999999e-85,254.0,296,0.9898648648648649,<=>
4546,BSU_24300,Synpcc7942_0368,30.93,430,249,7,7,434,48,431,1.2699999999999999e-55,187.0,448,0.9598214285714286,<=>
4547,BSU_24310,Synpcc7942_0777,51.601000000000006,281,135,1,1,280,1,281,8.839999999999999e-103,298.0,283,0.9929328621908127,<=>
4550,BSU_24340,Synpcc7942_1379,60.86,442,172,1,2,443,3,443,0.0,572.0,450,0.9822222222222222,<=>
4554,BSU_24350,Synpcc7942_2564,39.103,156,93,1,2,157,3,156,1.18e-28,100.0,159,0.9811320754716981,<=>
4556,BSU_24450,Synpcc7942_2565,54.891000000000005,184,83,0,1,184,1,184,1.4899999999999999e-75,221.0,185,0.9945945945945946,<=>
4559,BSU_24470,Synpcc7942_0915,48.93600000000001,141,72,0,1,141,1,141,5.47e-50,153.0,148,0.9527027027027027,<=>
4566,BSU_24570,Synpcc7942_2308,42.582,364,200,3,2,361,9,367,4.0799999999999997e-106,313.0,362,1.0055248618784531,<=>
4575,BSU_24730,Synpcc7942_2070,28.44,327,180,15,4,314,1,289,2.35e-25,101.0,356,0.9185393258426966,<=>
4581,BSU_24850,Synpcc7942_2111,33.227,313,184,7,8,319,9,297,1.25e-41,143.0,321,0.9750778816199377,<=>
4582,BSU_24890,Synpcc7942_1300,29.67,182,118,4,2,180,9,183,1.32e-11,57.0,187,0.9732620320855615,<=>
4636,BSU_24960,Synpcc7942_2441,56.538000000000004,260,102,2,19,269,7,264,6.989999999999999e-104,299.0,269,0.966542750929368,<=>
4689,BSU_24980,Synpcc7942_2443,31.864,295,192,5,18,307,14,304,9.479999999999998e-47,156.0,309,0.9546925566343042,<=>
4695,BSU_24990,Synpcc7942_2444,26.129,310,186,14,9,288,8,304,2.74e-10,56.6,300,1.0333333333333334,<=>
4700,BSU_25020,Synpcc7942_0801,51.813,193,89,3,1,192,29,218,6.549999999999999e-69,206.0,202,0.9554455445544554,<=>
4701,BSU_25070,Synpcc7942_0713,39.018,387,187,10,2,348,13,390,6.539999999999999e-83,255.0,377,1.026525198938992,<=>
4702,BSU_25100,Synpcc7942_0987,30.534000000000002,131,86,2,10,135,12,142,1.78e-17,70.5,145,0.903448275862069,<=>
4709,BSU_25160,Synpcc7942_0073,27.679000000000002,336,181,13,10,288,64,394,2.1100000000000003e-17,78.2,314,1.070063694267516,<=>
4720,BSU_25260,Synpcc7942_0018,37.281,684,380,9,6,641,4,686,1.4699999999999995e-152,456.0,679,1.0073637702503682,<=>
4721,BSU_25270,Synpcc7942_2457,64.931,288,101,0,1,288,1,288,1.3199999999999997e-150,420.0,295,0.976271186440678,<=>
4723,BSU_25290,Synpcc7942_0160,45.515,301,155,3,4,299,13,309,6.249999999999998e-95,280.0,301,1.0,<=>
4733,BSU_25340,Synpcc7942_1775,48.693000000000005,306,157,0,12,317,8,313,1.0699999999999995e-111,323.0,319,0.9592476489028213,<=>
4736,BSU_25410,Synpcc7942_1774,51.786,56,27,0,1,56,1,56,1.34e-15,60.1,57,0.9824561403508771,<=>
4740,BSU_25440,Synpcc7942_0806,27.948,229,144,7,19,243,20,231,1.61e-18,78.6,256,0.89453125,<=>
4741,BSU_25450,Synpcc7942_1500,35.985,264,144,7,60,309,41,293,6.469999999999999e-45,151.0,311,0.8488745980707395,<=>
4742,BSU_25460,Synpcc7942_2074,42.105,361,194,4,5,355,4,359,8.559999999999998e-100,297.0,375,0.9626666666666667,<=>
4751,BSU_25470,Synpcc7942_2468,59.655,637,218,7,1,603,1,632,0.0,735.0,611,1.0425531914893618,<=>
4757,BSU_25490,Synpcc7942_0616,31.339000000000002,351,225,6,2,339,6,353,4.0499999999999995e-55,180.0,343,1.0233236151603498,<=>
4758,BSU_25500,Synpcc7942_2382,33.075,387,246,5,3,379,7,390,3.19e-76,237.0,379,1.0211081794195251,<=>
4759,BSU_25510,Synpcc7942_0479,65.378,595,206,0,12,606,7,601,0.0,828.0,612,0.9722222222222222,<=>
4768,BSU_25550,Synpcc7942_1520,44.318000000000005,88,42,1,1,81,1,88,9.13e-15,60.5,88,1.0,<=>
4769,BSU_25560,Synpcc7942_0405,25.879,313,218,7,16,321,2,307,2.76e-16,75.1,347,0.9020172910662824,<=>
4783,BSU_25640,Synpcc7942_0106,22.772,202,123,9,4,189,3,187,1.2200000000000002e-10,54.7,189,1.0687830687830688,<=>
4784,BSU_25660,Synpcc7942_2467,34.948,289,162,6,3,276,9,286,1.76e-47,156.0,280,1.0321428571428573,<=>
4787,BSU_25680,Synpcc7942_2396,33.742,163,104,4,8,167,9,170,8.47e-21,80.9,172,0.9476744186046512,<=>
4788,BSU_25700,Synpcc7942_2546,23.81,231,137,10,26,243,14,218,1.8100000000000002e-07,47.0,243,0.9506172839506173,<=>
4802,BSU_25790,Synpcc7942_1938,31.728,353,219,8,3,345,10,350,1.51e-44,152.0,346,1.0202312138728324,<=>
4849,BSU_26610,Synpcc7942_2595,34.097,393,249,5,11,397,35,423,2.7099999999999994e-74,237.0,434,0.9055299539170507,<=>
4856,BSU_26640,Synpcc7942_0841,31.343000000000004,402,214,8,2,343,26,425,4.729999999999999e-55,182.0,345,1.1652173913043478,<=>
4857,BSU_26650,Synpcc7942_1989,29.561999999999998,274,175,8,27,291,26,290,2.0500000000000002e-19,83.2,311,0.8810289389067524,<=>
