,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
2185,Synpcc7942_1081,USA300HOU_RS05420,40.465,215,126,1,19,233,3,215,4.18e-56,175.0,233,0.9227467811158798,<=>
2195,Synpcc7942_1086,USA300HOU_RS09795,34.503,342,215,6,10,348,9,344,1.3099999999999999e-68,215.0,354,0.9661016949152542,<=>
2196,Synpcc7942_1089,USA300HOU_RS04835,55.128,858,375,6,16,867,4,857,0.0,939.0,883,0.9716874292185731,<=>
2203,Synpcc7942_1094,USA300HOU_RS11310,22.46,187,132,7,1,177,1,184,2.16e-06,43.1,205,0.9121951219512195,<=>
2204,Synpcc7942_1098,USA300HOU_RS09865,23.245,413,248,16,14,408,12,373,4.3700000000000004e-15,72.4,412,1.0024271844660195,<=>
2205,Synpcc7942_1099,USA300HOU_RS07520,33.032,221,142,3,7,225,9,225,1.4e-46,151.0,233,0.9484978540772532,<=>
2208,Synpcc7942_1100,USA300HOU_RS00005,43.45,458,245,6,24,476,2,450,5.769999999999998e-132,386.0,482,0.950207468879668,<=>
2212,Synpcc7942_1103,USA300HOU_RS02985,33.865,251,156,4,1,242,1,250,1.94e-43,144.0,243,1.0329218106995885,<=>
2216,Synpcc7942_1105,USA300HOU_RS11730,36.111,360,209,9,3,349,2,353,5.69e-68,214.0,361,0.997229916897507,<=>
2218,Synpcc7942_1108,USA300HOU_RS07535,52.809,89,42,0,1,89,1,89,1.01e-30,100.0,91,0.978021978021978,<=>
2235,Synpcc7942_1112,USA300HOU_RS06015,42.23,296,164,4,16,311,17,305,4.239999999999999e-75,229.0,313,0.9456869009584664,<=>
2240,Synpcc7942_1114,USA300HOU_RS06255,32.192,292,170,4,6,283,3,280,2.6800000000000002e-52,169.0,287,1.0174216027874565,<=>
2243,Synpcc7942_1116,USA300HOU_RS04190,47.901,405,196,7,1,400,1,395,1.2099999999999997e-126,367.0,402,1.007462686567164,<=>
2252,Synpcc7942_1122,USA300HOU_RS06790,47.368,57,21,1,8,64,2,49,6.35e-13,53.5,64,0.890625,<=>
2257,Synpcc7942_1126,USA300HOU_RS03455,24.265,272,183,9,18,277,10,270,1.03e-12,63.2,277,0.9819494584837545,<=>
2327,Synpcc7942_1142,USA300HOU_RS02505,40.26,539,280,14,4,520,5,523,1.03e-133,399.0,525,1.0266666666666666,<=>
2332,Synpcc7942_1149,USA300HOU_RS00675,30.421,309,195,12,1,297,4,304,3.2699999999999996e-33,121.0,325,0.9507692307692308,<=>
2355,Synpcc7942_1169,USA300HOU_RS00365,22.669,472,283,22,11,463,1,409,8.59e-19,85.9,587,0.8040885860306644,<=>
2364,Synpcc7942_1189,USA300HOU_RS12290,23.881,201,131,8,5,191,3,195,1.1599999999999999e-10,54.7,194,1.0360824742268042,<=>
2366,Synpcc7942_1191,USA300HOU_RS06075,42.458,179,102,1,4,181,6,184,2.62e-48,152.0,183,0.9781420765027322,<=>
2367,Synpcc7942_1193,USA300HOU_RS09165,23.005,213,146,9,18,224,2,202,1.31e-10,55.5,240,0.8875,<=>
2368,Synpcc7942_1197,USA300HOU_RS06975,37.262,263,153,7,31,288,3,258,2.31e-45,150.0,295,0.8915254237288136,<=>
2369,Synpcc7942_1198,USA300HOU_RS05470,33.617,470,295,7,5,474,8,460,3.27e-79,251.0,479,0.9812108559498957,<=>
2374,Synpcc7942_1199,USA300HOU_RS05685,36.522,230,132,7,2,229,28,245,2.38e-31,112.0,234,0.9829059829059829,<=>
2378,Synpcc7942_1207,USA300HOU_RS13010,49.398,83,41,1,4,85,6,88,6.940000000000001e-28,93.2,87,0.9540229885057471,<=>
2379,Synpcc7942_1208,USA300HOU_RS13015,35.802,81,52,0,1,81,1,81,6.47e-16,62.8,84,0.9642857142857143,<=>
2380,Synpcc7942_1214,USA300HOU_RS06570,43.75,144,78,1,12,152,4,147,1.3e-41,133.0,167,0.8622754491017964,<=>
2383,Synpcc7942_1220,USA300HOU_RS08750,65.116,86,30,0,1,86,9,94,7.77e-35,111.0,88,0.9772727272727273,<=>
2397,Synpcc7942_1222,USA300HOU_RS06405,37.795,254,144,8,11,252,10,261,2.76e-49,162.0,294,0.8639455782312925,<=>
2398,Synpcc7942_1223,USA300HOU_RS01640,20.8,375,258,12,15,384,3,343,1.13e-13,67.8,392,0.9566326530612245,<=>
2401,Synpcc7942_1227,USA300HOU_RS08790,36.574,216,130,2,15,230,5,213,3.8899999999999993e-42,139.0,244,0.8852459016393442,<=>
2403,Synpcc7942_1230,USA300HOU_RS04120,40.65,246,136,3,7,249,1,239,7.62e-61,191.0,289,0.8512110726643599,<=>
2405,Synpcc7942_1236,USA300HOU_RS00910,40.773,233,125,4,31,263,12,231,1.5599999999999998e-61,191.0,274,0.8503649635036497,<=>
2617,Synpcc7942_1251,USA300HOU_RS11035,46.153999999999996,338,172,5,4,339,7,336,2.0199999999999994e-96,286.0,349,0.9684813753581661,<=>
2621,Synpcc7942_1261,USA300HOU_RS04195,45.85,253,118,6,22,259,1,249,6.809999999999998e-74,223.0,263,0.9619771863117871,<=>
2622,Synpcc7942_1263,USA300HOU_RS07390,31.72,372,250,4,1,371,1,369,2.1899999999999997e-60,196.0,374,0.9946524064171123,<=>
2625,Synpcc7942_1266,USA300HOU_RS05760,42.246,187,101,4,1,182,1,185,2.55e-46,147.0,197,0.949238578680203,<=>
2628,Synpcc7942_1269,USA300HOU_RS05000,34.5,400,258,2,66,463,61,458,8.689999999999998e-75,238.0,465,0.8602150537634409,<=>
2634,Synpcc7942_1277,USA300HOU_RS08895,56.637,113,49,0,1,113,1,113,5.9199999999999995e-40,125.0,116,0.9741379310344828,<=>
2635,Synpcc7942_1278,USA300HOU_RS08900,39.062,64,39,0,1,64,1,64,3.68e-12,52.0,66,0.9696969696969697,<=>
2636,Synpcc7942_1282,USA300HOU_RS12285,32.131,305,195,7,4,299,5,306,5.11e-49,163.0,327,0.9327217125382263,<=>
2637,Synpcc7942_1283,USA300HOU_RS12300,33.835,133,86,2,11,143,3,133,2.76e-18,73.6,165,0.806060606060606,<=>
2640,Synpcc7942_1286,USA300HOU_RS12310,29.323,399,269,10,8,400,14,405,3.1199999999999996e-45,157.0,403,0.9900744416873449,<=>
2645,Synpcc7942_1293,USA300HOU_RS05695,39.445,829,442,21,1,803,1,795,1.0399999999999997e-173,517.0,810,1.0234567901234568,<=>
2648,Synpcc7942_1297,USA300HOU_RS09025,51.553999999999995,386,178,4,87,463,5,390,4.7399999999999985e-141,407.0,469,0.8230277185501066,<=>
2651,Synpcc7942_1301,USA300HOU_RS07595,29.221,462,288,10,24,482,3,428,5.289999999999999e-62,206.0,487,0.9486652977412731,<=>
2655,Synpcc7942_1302,USA300HOU_RS09070,25.625,160,102,5,1,158,2,146,5.870000000000001e-13,59.7,158,1.0126582278481013,<=>
2776,Synpcc7942_1308,USA300HOU_RS04940,43.465,329,181,2,24,352,4,327,3.2399999999999997e-93,278.0,355,0.9267605633802817,<=>
2778,Synpcc7942_1310,USA300HOU_RS13785,26.116999999999997,291,198,10,9,291,1,282,6.32e-23,92.8,323,0.9009287925696594,<=>
2849,Synpcc7942_1313,USA300HOU_RS08675,52.292,589,266,7,2,585,4,582,0.0,602.0,599,0.9833055091819699,<=>
2858,Synpcc7942_1315,USA300HOU_RS06295,48.43,446,217,4,4,448,1,434,4.829999999999999e-157,449.0,466,0.9570815450643777,<=>
2935,Synpcc7942_1319,USA300HOU_RS06020,42.593,162,92,1,15,175,13,174,8.629999999999999e-45,142.0,179,0.9050279329608939,<=>
2936,Synpcc7942_1323,USA300HOU_RS08950,33.893,298,169,8,1,279,1,289,3.7300000000000004e-44,148.0,282,1.0567375886524824,<=>
2937,Synpcc7942_1325,USA300HOU_RS00080,43.871,465,239,6,7,451,1,463,2.1799999999999994e-132,387.0,454,1.024229074889868,<=>
2938,Synpcc7942_1326,USA300HOU_RS02580,37.007,1116,595,20,34,1082,24,1098,0.0,692.0,1153,0.9679098005203816,<=>
2942,Synpcc7942_1332,USA300HOU_RS03835,28.855999999999998,201,119,6,10,189,2,199,2.99e-20,82.0,206,0.9757281553398058,<=>
2943,Synpcc7942_1333,USA300HOU_RS03845,31.131999999999998,212,134,4,3,210,9,212,4.13e-28,102.0,231,0.9177489177489178,<=>
2957,Synpcc7942_1347,USA300HOU_RS04605,29.682,283,177,8,40,315,38,305,5.610000000000001e-25,99.4,331,0.8549848942598187,<=>
2961,Synpcc7942_1351,USA300HOU_RS12560,27.441999999999997,215,131,7,7,212,1,199,4.85e-13,62.4,236,0.9110169491525424,<=>
2962,Synpcc7942_1352,USA300HOU_RS09200,38.602,601,330,14,46,644,5,568,2.1999999999999996e-132,397.0,656,0.9161585365853658,<=>
2975,Synpcc7942_1354,USA300HOU_RS11745,26.173000000000002,405,275,12,33,428,17,406,1.53e-15,75.1,498,0.8132530120481928,<=>
3005,Synpcc7942_1366,USA300HOU_RS05180,23.986,296,203,7,16,296,18,306,3.23e-16,73.9,303,0.976897689768977,<=>
3006,Synpcc7942_1369,USA300HOU_RS02425,51.531000000000006,196,94,1,16,210,3,198,7.729999999999998e-78,228.0,211,0.9289099526066351,<=>
3013,Synpcc7942_1377,USA300HOU_RS08695,44.733000000000004,731,378,10,47,771,17,727,0.0,646.0,779,0.938382541720154,<=>
3015,Synpcc7942_1379,USA300HOU_RS08155,57.823,441,185,1,5,444,3,443,0.0,525.0,453,0.9735099337748344,<=>
3021,Synpcc7942_1381,USA300HOU_RS03890,37.656,640,377,7,1,637,3,623,4.2399999999999986e-154,455.0,641,0.9984399375975039,<=>
3240,Synpcc7942_1410,USA300HOU_RS11080,46.199,513,262,2,7,519,2,500,1.8499999999999995e-156,453.0,540,0.95,<=>
3243,Synpcc7942_1413,USA300HOU_RS04570,28.570999999999998,231,134,9,40,248,52,273,1.7200000000000001e-12,62.0,251,0.9203187250996016,<=>
3246,Synpcc7942_1414,USA300HOU_RS14255,43.891000000000005,221,124,0,8,228,2,222,4.029999999999999e-67,204.0,241,0.91701244813278,<=>
3322,Synpcc7942_1428,USA300HOU_RS05305,29.973000000000003,367,243,5,19,384,19,372,1.19e-57,189.0,395,0.9291139240506329,<=>
3326,Synpcc7942_1433,USA300HOU_RS00970,38.728,346,208,3,7,352,2,343,4.959999999999999e-86,260.0,352,0.9829545454545454,<=>
3327,Synpcc7942_1435,USA300HOU_RS05190,33.099000000000004,568,337,16,24,578,15,552,8.219999999999999e-87,276.0,582,0.9759450171821306,<=>
3333,Synpcc7942_1440,USA300HOU_RS06760,36.213,301,181,6,3,299,5,298,3.31e-54,175.0,306,0.9836601307189542,<=>
3335,Synpcc7942_1443,USA300HOU_RS11470,36.905,336,154,10,1,329,1,285,3.0799999999999997e-56,182.0,357,0.9411764705882353,<=>
3388,Synpcc7942_1452,USA300HOU_RS02770,46.875,448,213,4,1,445,1,426,5.379999999999999e-150,432.0,478,0.9372384937238494,<=>
3389,Synpcc7942_1453,USA300HOU_RS08970,50.0,232,110,4,6,235,3,230,1.4599999999999998e-68,207.0,244,0.9508196721311475,<=>
3404,Synpcc7942_1454,USA300HOU_RS06175,37.73,326,194,4,5,328,3,321,6.9199999999999985e-78,238.0,346,0.9421965317919075,<=>
3405,Synpcc7942_1455,USA300HOU_RS04875,38.602,329,183,5,6,332,1,312,1.7499999999999997e-76,234.0,335,0.982089552238806,<=>
3406,Synpcc7942_1456,USA300HOU_RS06180,36.304,303,179,8,1,291,1,301,2.0100000000000003e-55,178.0,293,1.0341296928327646,<=>
3409,Synpcc7942_1465,USA300HOU_RS08655,33.333,147,90,5,6,151,1,140,2.64e-17,70.1,151,0.9735099337748344,<=>
3410,Synpcc7942_1466,USA300HOU_RS02630,53.618,304,135,5,20,322,8,306,1.8499999999999995e-110,320.0,334,0.9101796407185628,<=>
3422,Synpcc7942_1480,USA300HOU_RS05610,35.294000000000004,170,104,5,9,176,11,176,1.8100000000000002e-23,88.2,184,0.9239130434782609,<=>
3423,Synpcc7942_1481,USA300HOU_RS14525,36.923,195,108,6,7,201,2,181,2.34e-38,128.0,217,0.8986175115207373,<=>
3427,Synpcc7942_1484,USA300HOU_RS05045,37.844,473,270,12,21,483,18,476,1.2399999999999998e-95,295.0,497,0.9517102615694165,<=>
3432,Synpcc7942_1486,USA300HOU_RS09520,57.692,78,33,0,1,78,1,78,1.1599999999999998e-29,97.4,82,0.9512195121951219,<=>
3433,Synpcc7942_1487,USA300HOU_RS09120,43.56399999999999,202,110,3,1,200,1,200,3.37e-50,158.0,202,1.0,<=>
3434,Synpcc7942_1489,USA300HOU_RS00920,32.046,259,161,5,21,276,3,249,3.39e-30,110.0,278,0.9316546762589928,<=>
3575,Synpcc7942_1496,USA300HOU_RS00960,32.7,263,166,7,30,291,2,254,1.4199999999999997e-41,141.0,301,0.8737541528239202,<=>
3577,Synpcc7942_1500,USA300HOU_RS08415,31.25,256,165,4,41,293,60,307,5.949999999999999e-41,140.0,299,0.8561872909698997,<=>
3580,Synpcc7942_1501,USA300HOU_RS09145,40.414,532,306,6,20,546,5,530,4.779999999999999e-134,397.0,546,0.9743589743589743,<=>
3587,Synpcc7942_1503,USA300HOU_RS05985,27.848000000000003,237,167,3,15,250,25,258,1.49e-23,92.8,259,0.915057915057915,<=>
3588,Synpcc7942_1505,USA300HOU_RS11085,47.163999999999994,335,170,2,4,338,2,329,2.7599999999999997e-110,322.0,365,0.9178082191780822,<=>
3591,Synpcc7942_1509,USA300HOU_RS08630,39.118,363,204,9,3,353,7,364,2.3999999999999995e-80,246.0,357,1.0168067226890756,<=>
3593,Synpcc7942_1510,USA300HOU_RS11145,32.906,234,155,2,17,250,20,251,3.3e-34,120.0,259,0.9034749034749034,<=>
3599,Synpcc7942_1515,USA300HOU_RS06125,30.534000000000002,262,151,9,30,285,2,238,4.64e-24,94.7,299,0.8762541806020067,<=>
3602,Synpcc7942_1519,USA300HOU_RS14540,37.879,396,241,4,34,429,25,415,1.6399999999999996e-96,292.0,434,0.9124423963133641,<=>
3603,Synpcc7942_1520,USA300HOU_RS08455,40.449,89,45,1,1,89,1,81,2.36e-12,54.3,98,0.9081632653061225,<=>
3604,Synpcc7942_1521,USA300HOU_RS02510,35.769,260,160,5,3,259,2,257,2.2199999999999996e-47,155.0,265,0.9811320754716981,<=>
3610,Synpcc7942_1525,USA300HOU_RS05535,58.305,590,245,1,5,593,8,597,0.0,707.0,597,0.9882747068676717,<=>
3617,Synpcc7942_1531,USA300HOU_RS12340,35.897,234,139,5,35,266,34,258,7.73e-41,138.0,271,0.8634686346863468,<=>
3618,Synpcc7942_1532,USA300HOU_RS12335,46.411,209,111,1,8,215,4,212,1.1399999999999998e-63,194.0,221,0.9457013574660633,<=>
3623,Synpcc7942_1533,USA300HOU_RS05750,23.482,247,164,12,34,270,23,254,3.5e-14,67.4,279,0.8853046594982079,<=>
3629,Synpcc7942_1550,USA300HOU_RS06945,23.798000000000002,416,264,16,5,388,15,409,1.04e-16,77.8,418,0.9952153110047847,<=>
3630,Synpcc7942_1552,USA300HOU_RS11075,61.35,326,125,1,1,326,4,328,1.9099999999999992e-140,397.0,327,0.9969418960244648,<=>
3640,Synpcc7942_1570,USA300HOU_RS13880,46.471000000000004,751,364,13,7,747,76,798,0.0,661.0,747,1.0053547523427042,<=>
3645,Synpcc7942_1571,USA300HOU_RS06540,26.141,241,142,8,14,232,4,230,3.63e-08,49.7,269,0.895910780669145,<=>
3656,Synpcc7942_1577,USA300HOU_RS03230,25.0,572,350,19,42,590,38,553,8.51e-38,143.0,590,0.9694915254237289,<=>
3657,Synpcc7942_1578,USA300HOU_RS01835,23.932,234,170,4,46,274,3,233,1.47e-16,73.6,279,0.8387096774193549,<=>
3658,Synpcc7942_1582,USA300HOU_RS14715,38.196999999999996,466,268,6,7,462,4,459,2.55e-118,351.0,462,1.0086580086580086,<=>
3680,Synpcc7942_1595,USA300HOU_RS09015,50.955,314,154,0,11,324,1,314,2.9799999999999997e-109,317.0,327,0.9602446483180428,<=>
3691,Synpcc7942_1614,USA300HOU_RS14725,45.455,44,24,0,1,44,1,44,1.23e-06,36.6,45,0.9777777777777777,<=>
3696,Synpcc7942_1624,USA300HOU_RS09395,34.694,196,125,2,26,221,1,193,1.7299999999999999e-34,119.0,244,0.8032786885245902,<=>
3769,Synpcc7942_1640,USA300HOU_RS02805,27.451,153,99,4,5,150,6,153,3.3e-12,58.2,177,0.864406779661017,<=>
3771,Synpcc7942_1645,USA300HOU_RS06200,28.631,241,140,9,18,241,15,240,2.2800000000000004e-22,88.6,247,0.9757085020242915,<=>
3772,Synpcc7942_1648,USA300HOU_RS10095,33.858000000000004,127,83,1,15,140,19,145,4.23e-26,93.2,149,0.8523489932885906,<=>
3776,Synpcc7942_1659,USA300HOU_RS13680,32.683,205,119,6,1,192,1,199,7.609999999999999e-33,114.0,215,0.9534883720930233,<=>
3777,Synpcc7942_1662,USA300HOU_RS02790,42.917,480,253,9,3,477,2,465,7.309999999999997e-135,394.0,478,1.00418410041841,<=>
3782,Synpcc7942_1667,USA300HOU_RS05945,32.594,451,275,10,6,453,14,438,9.429999999999997e-65,212.0,463,0.9740820734341252,<=>
3785,Synpcc7942_1668,USA300HOU_RS11215,42.549,557,309,7,5,552,1,555,1.0099999999999997e-142,420.0,556,1.0017985611510791,<=>
3786,Synpcc7942_1669,USA300HOU_RS11210,56.148,675,288,6,19,690,2,671,0.0,701.0,696,0.9698275862068966,<=>
3789,Synpcc7942_1671,USA300HOU_RS11205,36.842,190,110,5,3,190,1,182,4.49e-33,114.0,203,0.9359605911330049,<=>
3889,Synpcc7942_1691,USA300HOU_RS11010,22.796,329,222,11,60,370,5,319,2.96e-11,60.5,386,0.8523316062176166,<=>
3897,Synpcc7942_1698,USA300HOU_RS11460,29.897,97,64,2,16,108,4,100,8.48e-11,51.2,113,0.8584070796460177,<=>
3904,Synpcc7942_1715,USA300HOU_RS11405,42.653999999999996,211,116,4,6,216,3,208,6.29e-56,173.0,217,0.9723502304147466,<=>
3906,Synpcc7942_1719,USA300HOU_RS08980,51.208999999999996,455,170,10,23,473,15,421,1.6999999999999997e-153,439.0,475,0.9578947368421052,<=>
3913,Synpcc7942_1725,USA300HOU_RS02725,26.396,394,266,13,11,397,2,378,1.1399999999999999e-27,111.0,483,0.8157349896480331,<=>
3919,Synpcc7942_1726,USA300HOU_RS06010,29.166999999999998,144,100,1,17,158,18,161,3.0700000000000002e-18,73.6,163,0.8834355828220859,<=>
3921,Synpcc7942_1735,USA300HOU_RS04535,44.443999999999996,468,246,6,13,479,11,465,3.4599999999999995e-143,415.0,479,0.9770354906054279,<=>
3923,Synpcc7942_1736,USA300HOU_RS04515,54.4,250,112,1,10,259,5,252,1.3999999999999998e-99,288.0,261,0.9578544061302682,<=>
3986,Synpcc7942_1738,USA300HOU_RS04525,50.49,408,199,2,11,418,12,416,3.279999999999999e-152,434.0,419,0.9737470167064439,<=>
3992,Synpcc7942_1740,USA300HOU_RS03995,35.64,289,182,3,9,296,17,302,9.979999999999999e-61,192.0,301,0.9601328903654485,<=>
3993,Synpcc7942_1741,USA300HOU_RS09245,31.818,462,275,12,12,469,4,429,2.38e-59,197.0,478,0.9665271966527197,<=>
3995,Synpcc7942_1742,USA300HOU_RS08940,54.07899999999999,331,147,2,1,331,1,326,3.3399999999999995e-124,357.0,339,0.976401179941003,<=>
4007,Synpcc7942_1755,USA300HOU_RS10330,21.935,465,294,16,1,440,30,450,1.08e-07,50.8,577,0.8058925476603119,<=>
4008,Synpcc7942_1758,USA300HOU_RS06120,41.04,346,192,4,13,352,17,356,3.0099999999999997e-87,264.0,361,0.9584487534626038,<=>
4009,Synpcc7942_1760,USA300HOU_RS09065,52.925,359,167,2,1,357,1,359,4.3099999999999995e-131,376.0,363,0.9889807162534435,<=>
4011,Synpcc7942_1763,USA300HOU_RS12510,25.738000000000003,237,157,7,7,234,4,230,1.1699999999999999e-15,71.2,272,0.8713235294117647,<=>
4013,Synpcc7942_1767,USA300HOU_RS05410,28.153000000000002,444,302,8,15,451,2,435,2.0799999999999998e-53,182.0,470,0.9446808510638298,<=>
4014,Synpcc7942_1771,USA300HOU_RS06220,49.188,431,216,2,13,442,3,431,1.0399999999999997e-151,437.0,496,0.8689516129032258,<=>
4016,Synpcc7942_1772,USA300HOU_RS06225,40.244,82,46,1,2,80,3,84,2.33e-16,63.9,82,1.0,<=>
4017,Synpcc7942_1774,USA300HOU_RS08400,51.786,56,27,0,1,56,1,56,4.32e-16,61.2,57,0.9824561403508771,<=>
4018,Synpcc7942_1775,USA300HOU_RS08380,49.677,310,151,3,6,312,5,312,4.919999999999999e-100,293.0,321,0.9657320872274143,<=>
4019,Synpcc7942_1779,USA300HOU_RS08120,31.531999999999996,555,355,8,1,545,1,540,2.1399999999999994e-82,265.0,581,0.955249569707401,<=>
4028,Synpcc7942_1787,USA300HOU_RS04530,44.928000000000004,138,73,2,1,137,1,136,4.1e-39,126.0,160,0.8625,<=>
4031,Synpcc7942_1792,USA300HOU_RS08835,59.375,320,128,1,6,325,5,322,5.599999999999999e-143,403.0,326,0.9815950920245399,<=>
4035,Synpcc7942_1794,USA300HOU_RS13895,33.803000000000004,355,231,3,35,389,29,379,1.1699999999999997e-68,218.0,392,0.9056122448979592,<=>
4038,Synpcc7942_1795,USA300HOU_RS04230,49.342,152,76,1,1,152,1,151,6.93e-50,154.0,154,0.987012987012987,<=>
4046,Synpcc7942_1806,USA300HOU_RS10105,42.667,150,86,0,3,152,2,151,4.31e-43,136.0,157,0.9554140127388535,<=>
4106,Synpcc7942_1825,USA300HOU_RS06465,32.796,186,106,5,4,170,1,186,7.009999999999999e-25,92.0,172,1.0813953488372092,<=>
4110,Synpcc7942_1830,USA300HOU_RS05725,57.426,101,41,2,7,107,6,104,3.5299999999999996e-39,123.0,107,0.9439252336448598,<=>
4117,Synpcc7942_1841,USA300HOU_RS11240,32.957,443,285,8,17,450,13,452,4.289999999999999e-72,231.0,455,0.9736263736263736,<=>
4121,Synpcc7942_1846,USA300HOU_RS05430,41.711000000000006,561,315,6,21,580,7,556,7.949999999999999e-149,438.0,609,0.9211822660098522,<=>
4123,Synpcc7942_1847,USA300HOU_RS07105,37.455,275,161,5,7,277,5,272,2.0499999999999996e-56,180.0,299,0.919732441471572,<=>
4125,Synpcc7942_1848,USA300HOU_RS07100,41.211999999999996,330,185,4,15,343,3,324,9.939999999999997e-86,259.0,354,0.9322033898305084,<=>
4130,Synpcc7942_1856,USA300HOU_RS02930,45.205,146,80,0,20,165,7,152,3.37e-42,135.0,168,0.8690476190476191,<=>
4151,Synpcc7942_1864,USA300HOU_RS04850,24.873,197,138,6,5,195,10,202,7.61e-11,55.5,195,1.0102564102564102,<=>
4165,Synpcc7942_1873,USA300HOU_RS07220,45.455,220,117,3,4,223,3,219,2.3899999999999998e-61,188.0,226,0.9734513274336283,<=>
4178,Synpcc7942_1874,USA300HOU_RS09915,48.667,150,69,4,3,148,4,149,2.9499999999999993e-42,134.0,156,0.9615384615384616,<=>
4254,Synpcc7942_1896,USA300HOU_RS00965,44.581,406,213,4,10,414,19,413,5.8699999999999984e-102,305.0,414,0.9806763285024155,<=>
4255,Synpcc7942_1898,USA300HOU_RS11090,51.522,460,212,4,5,464,4,452,3.0999999999999994e-160,457.0,468,0.9829059829059829,<=>
4257,Synpcc7942_1899,USA300HOU_RS03620,39.103,156,91,1,5,160,2,153,3.79e-41,132.0,162,0.9629629629629629,<=>
4336,Synpcc7942_1911,USA300HOU_RS04225,24.601,752,517,15,4,739,6,723,2.7799999999999997e-70,242.0,745,1.0093959731543625,<=>
4337,Synpcc7942_1912,USA300HOU_RS07050,26.026999999999997,219,136,5,13,220,5,208,8.05e-17,72.8,224,0.9776785714285714,<=>
4343,Synpcc7942_1920,USA300HOU_RS09335,44.51,847,419,12,20,861,2,802,0.0,707.0,865,0.9791907514450867,<=>
4357,Synpcc7942_1933,USA300HOU_RS12690,35.616,292,175,4,13,303,8,287,4.07e-59,191.0,348,0.8390804597701149,<=>
4358,Synpcc7942_1935,USA300HOU_RS08795,23.430999999999997,239,158,7,15,251,10,225,1.88e-13,64.3,262,0.9122137404580153,<=>
4368,Synpcc7942_1944,USA300HOU_RS08110,32.308,325,208,5,20,341,11,326,1.12e-40,142.0,342,0.9502923976608187,<=>
4370,Synpcc7942_1945,USA300HOU_RS05735,32.967,637,363,16,15,638,7,592,1.8999999999999998e-109,338.0,643,0.9906687402799378,<=>
4372,Synpcc7942_1954,USA300HOU_RS11480,59.056999999999995,530,216,1,19,547,1,530,0.0,681.0,564,0.9397163120567376,<=>
4373,Synpcc7942_1956,USA300HOU_RS09020,50.357,280,134,2,7,284,5,281,6.749999999999998e-102,296.0,305,0.9180327868852459,<=>
4374,Synpcc7942_1959,USA300HOU_RS06365,43.361000000000004,595,301,11,7,599,1,561,4.749999999999998e-162,472.0,606,0.9818481848184818,<=>
4378,Synpcc7942_1961,USA300HOU_RS04125,27.711,166,89,7,1,141,1,160,3.43e-08,47.0,182,0.9120879120879121,<=>
4382,Synpcc7942_1967,USA300HOU_RS03695,31.469,286,171,9,11,280,4,280,1.6799999999999998e-26,102.0,288,0.9930555555555556,<=>
4409,Synpcc7942_1980,USA300HOU_RS00480,24.285999999999998,280,197,6,10,285,2,270,2.88e-14,68.6,329,0.851063829787234,<=>
4416,Synpcc7942_1984,USA300HOU_RS13905,26.619,278,189,4,20,294,8,273,4.1500000000000003e-26,101.0,308,0.9025974025974026,<=>
4417,Synpcc7942_1985,USA300HOU_RS14035,35.897,273,168,4,25,293,14,283,8.02e-49,160.0,297,0.9191919191919192,<=>
4420,Synpcc7942_1989,USA300HOU_RS13075,26.070999999999998,280,189,7,15,286,16,285,1.25e-17,77.8,303,0.9240924092409241,<=>
4423,Synpcc7942_1995,USA300HOU_RS14510,41.146,192,105,3,18,209,10,193,2.11e-43,141.0,211,0.909952606635071,<=>
4429,Synpcc7942_2007,USA300HOU_RS05615,50.0,154,77,0,3,156,6,159,4.2700000000000005e-57,172.0,166,0.927710843373494,<=>
4440,Synpcc7942_2022,USA300HOU_RS06380,41.69,355,179,7,16,370,13,339,2.8099999999999994e-80,250.0,441,0.8049886621315193,<=>
4441,Synpcc7942_2023,USA300HOU_RS06375,26.276999999999997,137,96,2,12,144,11,146,1.44e-10,52.8,153,0.8954248366013072,<=>
4455,Synpcc7942_2032,USA300HOU_RS03755,26.5,400,261,13,9,396,6,384,7.249999999999999e-34,126.0,396,1.0101010101010102,<=>
4466,Synpcc7942_2046,USA300HOU_RS04375,42.975,121,69,0,6,126,4,124,3.3e-38,122.0,129,0.937984496124031,<=>
4481,Synpcc7942_2057,USA300HOU_RS06885,39.048,210,107,4,3,202,1,199,1.22e-37,126.0,210,1.0,<=>
4482,Synpcc7942_2058,USA300HOU_RS08035,28.570999999999998,266,180,5,5,263,3,265,8.249999999999999e-31,112.0,264,1.0075757575757576,<=>
4484,Synpcc7942_2060,USA300HOU_RS05970,35.376999999999995,212,125,4,10,217,16,219,9.67e-38,127.0,221,0.9592760180995475,<=>
4485,Synpcc7942_2064,USA300HOU_RS05690,48.071000000000005,337,160,4,12,333,7,343,5.999999999999999e-112,326.0,333,1.012012012012012,<=>
4487,Synpcc7942_2067,USA300HOU_RS09320,31.84,424,271,8,6,415,3,422,4.2999999999999994e-70,224.0,415,1.0216867469879518,<=>
4493,Synpcc7942_2074,USA300HOU_RS08420,40.314,382,207,5,4,372,5,378,8.449999999999998e-92,277.0,376,1.0159574468085106,<=>
4497,Synpcc7942_2079,USA300HOU_RS09075,37.662,385,225,8,3,375,5,386,8.649999999999999e-86,263.0,393,0.9796437659033079,<=>
