,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
2523,Synpcc7942_0915,BSU_24470,48.93600000000001,141,72,0,1,141,1,141,8.57e-50,153.0,149,0.9463087248322147,<=>
2593,Synpcc7942_0925,BSU_06530,47.494,419,213,4,1,418,1,413,1.5499999999999999e-117,347.0,433,0.9676674364896074,<=>
2596,Synpcc7942_0927,BSU_06450,53.50899999999999,228,102,1,5,232,9,232,7.459999999999998e-89,259.0,241,0.946058091286307,<=>
2597,Synpcc7942_0930,BSU_36370,48.93600000000001,141,71,1,15,155,2,141,6.809999999999999e-40,128.0,155,0.9096774193548387,<=>
2607,Synpcc7942_0935,BSU_32380,23.555999999999997,225,154,5,36,247,44,263,4.98e-05,40.4,256,0.87890625,<=>
2611,Synpcc7942_0937,BSU_17090,26.263,198,137,6,12,202,17,212,7.440000000000001e-16,70.9,230,0.8608695652173913,<=>
2617,Synpcc7942_0939,BSU_15600,58.763000000000005,194,80,0,6,199,2,195,2.0099999999999996e-86,250.0,208,0.9326923076923077,<=>
2619,Synpcc7942_0941,BSU_05950,41.993,562,323,3,1,561,3,562,5.339999999999999e-155,455.0,569,0.9876977152899824,<=>
2775,Synpcc7942_0943,BSU_11220,42.356,399,200,8,25,416,2,377,9.199999999999998e-99,297.0,422,0.9454976303317536,<=>
2788,Synpcc7942_0946,BSU_19020,25.855,468,300,16,41,477,24,475,1.4599999999999998e-32,126.0,495,0.9454545454545454,<=>
2789,Synpcc7942_0947,BSU_32550,43.787,338,171,6,1,323,1,334,2.5099999999999995e-95,285.0,355,0.952112676056338,<=>
2886,Synpcc7942_0949,BSU_30280,32.453,265,176,2,7,271,23,284,8.88e-41,140.0,292,0.9075342465753424,<=>
2900,Synpcc7942_0951,BSU_27860,47.794,272,137,3,8,279,6,272,1.5399999999999998e-68,211.0,282,0.9645390070921985,<=>
2901,Synpcc7942_0956,BSU_03360,31.127,408,185,12,19,367,4,374,2.06e-53,179.0,380,1.0736842105263158,<=>
2902,Synpcc7942_0958,BSU_06510,44.13399999999999,179,100,0,20,198,4,182,6.339999999999999e-50,158.0,209,0.8564593301435407,<=>
2905,Synpcc7942_0959,BSU_27920,50.43,349,162,4,3,342,2,348,9.219999999999998e-98,293.0,343,1.0174927113702623,<=>
2908,Synpcc7942_0960,BSU_38810,45.845,373,168,7,50,415,20,365,6.269999999999999e-102,304.0,417,0.894484412470024,<=>
2995,Synpcc7942_0962,BSU_15740,35.87,460,263,9,5,447,2,446,2.91e-92,283.0,451,1.0199556541019956,<=>
2998,Synpcc7942_0967,BSU_28150,48.376999999999995,308,152,4,7,312,3,305,3.539999999999999e-97,286.0,320,0.9625,<=>
3001,Synpcc7942_0972,BSU_00480,58.14,129,49,5,1,129,1,124,1.9099999999999996e-44,138.0,130,0.9923076923076923,<=>
3002,Synpcc7942_0973,BSU_35580,47.545,387,166,5,8,390,78,431,1.1899999999999998e-121,357.0,390,0.9923076923076923,<=>
3008,Synpcc7942_0975,BSU_15140,43.831,308,146,5,11,291,2,309,2.8300000000000002e-77,235.0,296,1.0405405405405406,<=>
3022,Synpcc7942_0979,BSU_05630,25.153000000000002,163,105,5,6,158,4,159,3.84e-07,44.7,167,0.9760479041916168,<=>
3025,Synpcc7942_0983,BSU_39420,36.792,212,129,4,10,217,3,213,3.9e-41,137.0,228,0.9298245614035088,<=>
3028,Synpcc7942_0985,BSU_37700,25.587,383,235,14,50,423,5,346,9.950000000000001e-13,66.2,460,0.8326086956521739,<=>
3038,Synpcc7942_0987,BSU_25100,30.534000000000002,131,86,2,12,142,10,135,2.8000000000000005e-17,70.5,147,0.891156462585034,<=>
3054,Synpcc7942_1003,BSU_00740,38.413000000000004,479,261,10,30,506,16,462,1.1499999999999997e-99,305.0,517,0.9264990328820116,<=>
3059,Synpcc7942_1007,BSU_33040,53.288999999999994,456,212,1,8,463,4,458,2.1099999999999993e-178,504.0,463,0.9848812095032398,<=>
3063,Synpcc7942_1008,BSU_13110,49.281000000000006,278,139,2,8,283,22,299,6.869999999999998e-100,291.0,284,0.9788732394366197,<=>
3067,Synpcc7942_1010,BSU_23160,41.494,241,133,5,3,240,2,237,5.23e-60,186.0,243,0.9917695473251029,<=>
3159,Synpcc7942_1016,BSU_16440,22.221999999999998,144,107,3,13,156,8,146,1.68e-07,45.1,160,0.9,<=>
3160,Synpcc7942_1017,BSU_27820,42.324,241,132,4,1,238,1,237,5.589999999999999e-64,197.0,253,0.9525691699604744,<=>
3204,Synpcc7942_1026,BSU_15640,26.506,581,372,16,11,567,12,561,2.4199999999999996e-53,188.0,584,0.9948630136986302,<=>
3206,Synpcc7942_1028,BSU_31420,26.894000000000002,264,169,9,53,311,28,272,7.14e-19,81.6,318,0.8301886792452831,<=>
3213,Synpcc7942_1029,BSU_02390,29.154,319,187,13,13,301,47,356,2.26e-26,103.0,304,1.049342105263158,<=>
3217,Synpcc7942_1030,BSU_22620,30.749000000000002,374,222,13,5,361,3,356,5.979999999999999e-35,128.0,373,1.002680965147453,<=>
3226,Synpcc7942_1058,BSU_11680,36.923,65,40,1,7,70,2,66,7.47e-07,39.3,70,0.9285714285714286,<=>
3227,Synpcc7942_1068,BSU_08080,31.963,438,245,12,4,431,4,398,1.5e-50,172.0,431,1.0162412993039442,<=>
3234,Synpcc7942_1073,BSU_28370,49.788999999999994,237,116,2,4,237,1,237,6.2199999999999995e-74,222.0,238,0.9957983193277311,<=>
3235,Synpcc7942_1079,BSU_15870,42.816,696,348,13,124,800,8,672,7.839999999999997e-176,519.0,817,0.8518971848225214,<=>
3239,Synpcc7942_1080,BSU_31100,38.009,442,265,5,6,447,13,445,3.4799999999999994e-97,296.0,447,0.9888143176733781,<=>
3241,Synpcc7942_1081,BSU_14510,41.20399999999999,216,125,1,18,233,2,215,2.67e-51,163.0,233,0.927038626609442,<=>
3245,Synpcc7942_1082,BSU_15650,43.886,875,469,7,31,903,20,874,0.0,666.0,921,0.9500542888165038,<=>
3255,Synpcc7942_1085,BSU_30980,45.568000000000005,643,316,4,116,757,7,616,0.0,555.0,774,0.8307493540051679,<=>
3261,Synpcc7942_1086,BSU_10120,37.152,323,193,6,10,329,11,326,2.6899999999999995e-71,223.0,354,0.9124293785310734,<=>
3270,Synpcc7942_1099,BSU_22750,33.79,219,141,3,9,225,9,225,1.25e-43,144.0,233,0.9399141630901288,<=>
3275,Synpcc7942_1100,BSU_00010,47.02,453,222,4,28,476,7,445,3.279999999999999e-151,435.0,482,0.9398340248962656,<=>
3281,Synpcc7942_1103,BSU_02360,37.037,243,148,2,1,238,1,243,1.23e-53,170.0,243,1.0,<=>
3286,Synpcc7942_1105,BSU_01540,36.705,346,196,11,17,350,16,350,8.649999999999999e-68,214.0,361,0.9584487534626038,<=>
3293,Synpcc7942_1108,BSU_21050,50.562,89,44,0,1,89,1,89,1.78e-27,93.2,91,0.978021978021978,<=>
3325,Synpcc7942_1112,BSU_15460,47.213,305,151,5,6,307,3,300,1.5699999999999997e-90,269.0,313,0.9744408945686901,<=>
3328,Synpcc7942_1113,BSU_27420,30.088,339,194,9,15,332,18,334,1.4399999999999998e-30,116.0,363,0.9338842975206612,<=>
3332,Synpcc7942_1114,BSU_16050,36.014,286,168,5,6,284,3,280,4.5e-57,182.0,287,0.9965156794425087,<=>
3335,Synpcc7942_1116,BSU_33930,59.0,400,157,4,1,400,1,393,3.8299999999999985e-167,471.0,402,0.9950248756218906,<=>
3350,Synpcc7942_1122,BSU_00990,46.29600000000001,54,20,1,11,64,5,49,1.23e-09,45.4,64,0.84375,<=>
3355,Synpcc7942_1126,BSU_35710,25.551,227,150,7,25,240,17,235,8.83e-14,66.6,277,0.8194945848375451,<=>
3448,Synpcc7942_1149,BSU_30870,30.794,315,196,8,2,302,1,307,3.6299999999999993e-35,127.0,325,0.9692307692307692,<=>
3471,Synpcc7942_1159,BSU_07220,25.309,162,116,3,5,163,8,167,1.31e-10,53.9,166,0.9759036144578314,<=>
3480,Synpcc7942_1163,BSU_10520,23.622,381,273,9,22,391,13,386,6.5e-16,75.5,391,0.9744245524296675,<=>
3484,Synpcc7942_1170,BSU_00910,53.846000000000004,156,72,0,4,159,2,157,4.08e-60,180.0,160,0.975,<=>
3488,Synpcc7942_1189,BSU_14260,27.410999999999998,197,131,7,1,192,1,190,1.24e-13,63.5,194,1.0154639175257731,<=>
3489,Synpcc7942_1190,BSU_32050,36.853,483,278,10,16,480,12,485,1.09e-84,266.0,486,0.9938271604938271,<=>
3490,Synpcc7942_1191,BSU_15680,46.961000000000006,181,95,1,4,183,5,185,2.64e-54,168.0,183,0.9890710382513661,<=>
3493,Synpcc7942_1197,BSU_22660,43.023,258,135,4,31,288,1,246,8.029999999999999e-52,167.0,295,0.8745762711864407,<=>
3495,Synpcc7942_1198,BSU_24060,35.924,476,278,11,6,470,4,463,1.76e-82,260.0,479,0.9937369519832986,<=>
3499,Synpcc7942_1199,BSU_28650,30.088,226,150,5,4,229,30,247,1.15e-27,103.0,234,0.9658119658119658,<=>
3506,Synpcc7942_1214,BSU_21900,40.135999999999996,147,84,1,12,154,3,149,4.51e-41,132.0,167,0.8802395209580839,<=>
3509,Synpcc7942_1220,BSU_27940,66.279,86,29,0,1,86,9,94,4.76e-35,112.0,88,0.9772727272727273,<=>
3543,Synpcc7942_1222,BSU_16660,35.525999999999996,304,175,8,5,291,4,303,4.37e-52,170.0,294,1.034013605442177,<=>
3545,Synpcc7942_1226,BSU_16710,26.329,414,288,6,11,417,4,407,7.44e-37,135.0,421,0.9833729216152018,<=>
3547,Synpcc7942_1227,BSU_28040,38.766999999999996,227,132,2,6,232,8,227,4.54e-53,168.0,244,0.930327868852459,<=>
3550,Synpcc7942_1230,BSU_34990,44.093999999999994,254,133,3,15,265,9,256,1.0599999999999999e-65,203.0,289,0.8788927335640139,<=>
3552,Synpcc7942_1232,BSU_22560,30.555999999999997,144,83,5,13,147,7,142,2.06e-10,53.9,179,0.8044692737430168,<=>
3553,Synpcc7942_1235,BSU_03310,34.274,709,438,13,18,720,21,707,7.439999999999998e-133,406.0,729,0.9725651577503429,<=>
3832,Synpcc7942_1251,BSU_05940,47.522,343,171,5,4,344,9,344,6.079999999999999e-100,296.0,349,0.9828080229226361,<=>
3839,Synpcc7942_1261,BSU_33920,48.79,248,116,3,22,259,1,247,2.2299999999999997e-79,237.0,263,0.9429657794676806,<=>
3841,Synpcc7942_1263,BSU_22170,32.713,376,243,7,1,371,1,371,9.889999999999999e-62,200.0,374,1.0053475935828877,<=>
3844,Synpcc7942_1266,BSU_28360,46.073,191,92,5,1,182,4,192,9.550000000000001e-52,162.0,197,0.9695431472081218,<=>
3849,Synpcc7942_1269,BSU_13300,33.102,432,284,2,31,462,22,448,1.5699999999999995e-77,246.0,465,0.9290322580645162,<=>
3853,Synpcc7942_1276,BSU_27440,26.956999999999997,230,157,3,38,258,39,266,2.75e-31,114.0,260,0.8846153846153846,<=>
3858,Synpcc7942_1277,BSU_28850,58.407,113,47,0,1,113,1,113,1.29e-41,130.0,116,0.9741379310344828,<=>
3859,Synpcc7942_1278,BSU_28860,41.935,62,36,0,1,62,1,62,3.28e-12,52.4,66,0.9393939393939394,<=>
3861,Synpcc7942_1282,BSU_36700,29.118000000000002,340,219,7,4,327,8,341,2.2799999999999995e-48,162.0,327,1.039755351681957,<=>
3863,Synpcc7942_1283,BSU_14300,30.37,135,92,2,10,144,2,134,2.7e-19,76.6,165,0.8181818181818182,<=>
3866,Synpcc7942_1286,BSU_14280,35.219,389,233,12,24,400,27,408,2.74e-55,185.0,403,0.9652605459057072,<=>
3874,Synpcc7942_1293,BSU_28630,40.144,832,446,19,1,809,1,803,0.0,546.0,810,1.0271604938271606,<=>
3882,Synpcc7942_1297,BSU_23550,37.955,440,247,9,9,443,3,421,8.94e-89,275.0,469,0.9381663113006397,<=>
3888,Synpcc7942_1300,BSU_24890,29.67,182,118,4,9,183,2,180,6.4699999999999995e-22,85.1,189,0.9629629629629629,<=>
3909,Synpcc7942_1305,BSU_13220,27.903000000000002,534,338,17,3,516,7,513,1.81e-48,173.0,536,0.996268656716418,<=>
4052,Synpcc7942_1308,BSU_11420,48.494,332,165,3,21,352,2,327,1.4399999999999999e-111,325.0,355,0.9352112676056338,<=>
4158,Synpcc7942_1313,BSU_27550,56.176,591,246,6,2,588,4,585,0.0,664.0,599,0.986644407345576,<=>
4167,Synpcc7942_1315,BSU_16130,50.339,443,208,3,6,448,4,434,2.9599999999999993e-163,465.0,466,0.9506437768240343,<=>
4258,Synpcc7942_1318,BSU_30740,32.482,274,165,4,22,276,11,283,1.7099999999999998e-38,134.0,283,0.9681978798586572,<=>
4261,Synpcc7942_1319,BSU_15470,49.111999999999995,169,81,3,12,175,9,177,8.660000000000001e-54,166.0,179,0.9441340782122905,<=>
4262,Synpcc7942_1323,BSU_29080,42.143,280,154,3,1,279,1,273,2.1399999999999994e-69,213.0,282,0.9929078014184397,<=>
4265,Synpcc7942_1325,BSU_40440,48.19,442,223,4,8,446,3,441,2.629999999999999e-140,407.0,454,0.973568281938326,<=>
4266,Synpcc7942_1326,BSU_00550,37.976,1077,615,16,31,1070,30,1090,0.0,733.0,1153,0.9340849956634866,<=>
4273,Synpcc7942_1333,BSU_13720,33.921,227,131,6,3,224,5,217,5.289999999999999e-35,121.0,231,0.9826839826839827,<=>
4278,Synpcc7942_1335,BSU_09670,29.119,261,162,9,5,250,5,257,8.1e-23,91.7,264,0.9886363636363636,<=>
4297,Synpcc7942_1351,BSU_09240,32.243,214,133,4,7,215,1,207,1.3900000000000002e-25,97.1,236,0.9067796610169492,<=>
4299,Synpcc7942_1352,BSU_29680,38.796,598,322,14,54,645,13,572,1.0499999999999996e-131,396.0,656,0.9115853658536586,<=>
4411,Synpcc7942_1366,BSU_38490,22.903000000000002,310,213,7,2,296,10,308,7.12e-14,67.8,303,1.023102310231023,<=>
4420,Synpcc7942_1369,BSU_00210,53.571000000000005,196,90,1,16,210,3,198,6.049999999999998e-78,229.0,211,0.9289099526066351,<=>
4429,Synpcc7942_1377,BSU_27600,46.888000000000005,723,359,9,58,771,26,732,0.0,695.0,779,0.9281129653401797,<=>
4432,Synpcc7942_1379,BSU_24340,60.86,442,172,1,3,443,2,443,0.0,543.0,453,0.9757174392935982,<=>
4441,Synpcc7942_1380,BSU_34660,23.519000000000002,540,374,9,20,547,10,522,1.3699999999999998e-33,131.0,574,0.9407665505226481,<=>
4443,Synpcc7942_1381,BSU_07370,43.239,636,345,5,1,635,1,621,1.7799999999999996e-171,500.0,641,0.9921996879875195,<=>
4739,Synpcc7942_1410,BSU_28280,48.336999999999996,511,248,4,9,517,3,499,4.499999999999998e-158,458.0,540,0.9462962962962963,<=>
4746,Synpcc7942_1414,BSU_14360,59.633,218,88,0,8,225,1,218,1.87e-93,271.0,241,0.9045643153526971,<=>
4841,Synpcc7942_1426,BSU_13590,24.598000000000003,435,285,11,31,459,2,399,2.3500000000000002e-26,107.0,472,0.9216101694915254,<=>
4842,Synpcc7942_1428,BSU_06430,36.522,345,209,5,19,361,19,355,7.679999999999998e-66,211.0,395,0.8734177215189873,<=>
4845,Synpcc7942_1431,BSU_23360,63.077,130,44,2,13,140,14,141,8.6e-49,150.0,145,0.896551724137931,<=>
4847,Synpcc7942_1433,BSU_11190,41.32899999999999,346,202,1,7,352,1,345,2.2199999999999996e-94,282.0,352,0.9829545454545454,<=>
4848,Synpcc7942_1435,BSU_30820,36.649,573,337,12,18,574,7,569,2.3099999999999997e-105,326.0,582,0.9845360824742269,<=>
4855,Synpcc7942_1440,BSU_32240,32.573,307,190,5,1,302,6,300,3.6600000000000003e-40,139.0,306,1.0032679738562091,<=>
4856,Synpcc7942_1443,BSU_37120,36.937,333,158,10,1,329,1,285,3.239999999999999e-58,187.0,357,0.9327731092436975,<=>
4860,Synpcc7942_1448,BSU_27850,29.915,351,193,12,15,319,25,368,9.379999999999999e-43,148.0,320,1.096875,<=>
4925,Synpcc7942_1452,BSU_00870,49.21,443,208,4,1,442,1,427,2.6199999999999995e-157,451.0,478,0.9267782426778243,<=>
4927,Synpcc7942_1453,BSU_40410,48.696000000000005,230,115,2,6,234,3,230,4.039999999999999e-65,199.0,244,0.9426229508196722,<=>
4960,Synpcc7942_1454,BSU_15890,41.925,322,178,5,5,322,2,318,4.0799999999999996e-74,229.0,346,0.930635838150289,<=>
4961,Synpcc7942_1455,BSU_11330,44.308,325,161,4,10,332,5,311,8.379999999999999e-87,261.0,335,0.9701492537313433,<=>
4965,Synpcc7942_1456,BSU_15900,42.857,287,152,6,1,275,1,287,7.669999999999998e-64,201.0,293,0.9795221843003413,<=>
4971,Synpcc7942_1465,BSU_27520,33.562,146,89,5,6,151,1,138,1.9099999999999998e-22,84.0,151,0.9668874172185431,<=>
4973,Synpcc7942_1466,BSU_00730,58.199,311,124,5,14,323,1,306,1.7199999999999996e-111,323.0,334,0.9311377245508982,<=>
4981,Synpcc7942_1474,BSU_31620,31.915,94,62,2,18,111,20,111,3.2299999999999994e-09,47.8,111,0.8468468468468469,<=>
4984,Synpcc7942_1480,BSU_15010,33.721,172,106,5,9,175,11,179,2.43e-22,85.9,184,0.9347826086956522,<=>
4985,Synpcc7942_1481,BSU_34890,41.232,211,115,6,7,212,2,208,3.81e-51,162.0,217,0.9723502304147466,<=>
4989,Synpcc7942_1484,BSU_15180,43.776,482,244,8,23,493,21,486,1.4399999999999997e-123,367.0,497,0.9698189134808853,<=>
4993,Synpcc7942_1486,BSU_30680,71.014,69,20,0,1,69,1,69,6.18e-34,108.0,82,0.8414634146341463,<=>
4994,Synpcc7942_1487,BSU_29660,46.535,202,104,3,1,200,1,200,4.38e-56,173.0,202,1.0,<=>
4995,Synpcc7942_1489,BSU_08850,33.594,256,151,5,24,276,30,269,4.2e-32,116.0,278,0.920863309352518,<=>
5171,Synpcc7942_1500,BSU_25450,35.985,264,144,7,41,293,60,309,9.679999999999999e-45,151.0,299,0.882943143812709,<=>
5172,Synpcc7942_1501,BSU_23070,41.667,528,289,6,18,538,1,516,4.489999999999999e-138,407.0,546,0.967032967032967,<=>
5176,Synpcc7942_1503,BSU_15410,32.589,224,148,3,35,257,34,255,1.78e-32,116.0,259,0.8648648648648649,<=>
5177,Synpcc7942_1505,BSU_28270,55.255,333,149,0,6,338,4,336,2.1699999999999993e-134,385.0,365,0.9123287671232877,<=>
5182,Synpcc7942_1509,BSU_27500,39.554,359,204,9,3,352,9,363,1.8999999999999997e-78,242.0,357,1.0056022408963585,<=>
5183,Synpcc7942_1510,BSU_23450,37.446999999999996,235,138,5,16,250,22,247,2.89e-36,126.0,259,0.9073359073359073,<=>
5192,Synpcc7942_1513,BSU_16550,48.223,394,189,4,1,393,1,380,8.689999999999998e-116,340.0,402,0.9800995024875622,<=>
5203,Synpcc7942_1519,BSU_34910,47.343,414,216,1,21,434,16,427,3.619999999999999e-138,399.0,434,0.9539170506912442,<=>
5204,Synpcc7942_1520,BSU_25550,44.318000000000005,88,42,1,1,88,1,81,1.58e-14,60.5,98,0.8979591836734694,<=>
5205,Synpcc7942_1521,BSU_00390,36.047,258,157,6,3,257,2,254,1.59e-54,174.0,265,0.9735849056603774,<=>
5211,Synpcc7942_1525,BSU_14770,57.288000000000004,590,251,1,5,593,7,596,0.0,701.0,597,0.9882747068676717,<=>
5221,Synpcc7942_1531,BSU_33380,41.071000000000005,224,130,1,43,266,36,257,1.4e-59,187.0,271,0.8265682656826568,<=>
5222,Synpcc7942_1532,BSU_33390,48.038999999999994,204,105,1,6,208,15,218,5.9900000000000004e-55,172.0,221,0.9230769230769231,<=>
5228,Synpcc7942_1533,BSU_28430,24.255,235,154,11,34,259,7,226,5.679999999999999e-17,75.5,279,0.8422939068100358,<=>
5234,Synpcc7942_1550,BSU_23870,25.313000000000002,399,260,11,5,384,11,390,1.03e-31,122.0,418,0.9545454545454546,<=>
5238,Synpcc7942_1552,BSU_28290,65.138,327,113,1,1,327,4,329,4.339999999999999e-150,422.0,327,1.0,<=>
5251,Synpcc7942_1570,BSU_33500,47.593999999999994,748,373,8,1,745,71,802,0.0,661.0,747,1.001338688085676,<=>
5258,Synpcc7942_1573,BSU_03930,41.016000000000005,256,141,1,4,259,5,250,1.4099999999999996e-68,210.0,266,0.9624060150375939,<=>
5290,Synpcc7942_1577,BSU_37330,25.336,596,376,17,14,590,11,556,3.25e-42,157.0,590,1.0101694915254238,<=>
5292,Synpcc7942_1578,BSU_02640,29.166999999999998,240,168,2,37,276,2,239,3.33e-28,105.0,279,0.8602150537634409,<=>
5293,Synpcc7942_1582,BSU_41020,42.95,461,255,4,7,462,2,459,3.5499999999999986e-129,379.0,462,0.9978354978354979,<=>
5330,Synpcc7942_1595,BSU_29200,51.78,309,149,0,12,320,5,313,1.0499999999999998e-103,304.0,327,0.944954128440367,<=>
5364,Synpcc7942_1597,BSU_22780,56.15,187,80,2,23,208,4,189,5.339999999999999e-69,206.0,213,0.8779342723004695,<=>
5365,Synpcc7942_1598,BSU_08470,29.329,283,160,8,5,250,6,285,3.19e-32,117.0,264,1.071969696969697,<=>
5371,Synpcc7942_1614,BSU_41060,52.381,42,20,0,3,44,2,43,1.29e-07,39.7,45,0.9333333333333333,<=>
5381,Synpcc7942_1624,BSU_23270,40.183,219,126,3,26,243,1,215,3.21e-51,163.0,244,0.8975409836065574,<=>
5471,Synpcc7942_1640,BSU_00970,31.395,172,110,4,4,175,3,166,1.5e-17,72.8,177,0.9717514124293786,<=>
5475,Synpcc7942_1645,BSU_15930,34.404,218,120,7,42,245,39,247,8.99e-27,101.0,247,0.8825910931174089,<=>
5476,Synpcc7942_1648,BSU_08730,33.846,130,85,1,13,141,11,140,3.51e-26,93.6,149,0.87248322147651,<=>
5479,Synpcc7942_1651,BSU_35750,34.434,212,136,2,33,243,28,237,1.7399999999999997e-48,157.0,245,0.8653061224489796,<=>
5482,Synpcc7942_1653,BSU_31050,22.289,332,201,13,24,323,14,320,0.00014199999999999998,40.4,398,0.8341708542713567,<=>
5483,Synpcc7942_1659,BSU_07830,35.122,205,117,5,1,192,1,202,2.4399999999999998e-36,124.0,215,0.9534883720930233,<=>
5487,Synpcc7942_1662,BSU_00940,46.091,486,231,10,1,477,1,464,2.959999999999999e-148,428.0,478,1.0167364016736402,<=>
5498,Synpcc7942_1667,BSU_15200,32.468,462,274,13,2,453,10,443,3.229999999999999e-65,214.0,463,0.9978401727861771,<=>
5637,Synpcc7942_1699,BSU_19440,28.256,453,313,5,5,453,8,452,2.0899999999999999e-47,166.0,462,0.9805194805194806,<=>
5645,Synpcc7942_1715,BSU_36890,41.706,211,118,4,6,216,3,208,1.02e-54,171.0,217,0.9723502304147466,<=>
5651,Synpcc7942_1717,BSU_28690,38.422,393,232,5,19,405,26,414,1.3799999999999998e-95,291.0,433,0.9076212471131639,<=>
5655,Synpcc7942_1719,BSU_29130,52.56399999999999,468,174,9,9,474,2,423,3.709999999999999e-163,464.0,475,0.9852631578947368,<=>
5660,Synpcc7942_1725,BSU_05370,27.926,487,324,12,2,476,5,476,2.6000000000000002e-52,181.0,483,1.0082815734989647,<=>
5681,Synpcc7942_1726,BSU_15450,31.613000000000003,155,98,3,9,158,3,154,2.1399999999999998e-18,74.3,163,0.950920245398773,<=>
5684,Synpcc7942_1735,BSU_32670,42.521,468,255,6,13,479,11,465,3.7399999999999995e-140,408.0,479,0.9770354906054279,<=>
5686,Synpcc7942_1736,BSU_32710,55.645,248,108,1,10,257,6,251,2.4999999999999993e-103,298.0,261,0.9501915708812261,<=>
5767,Synpcc7942_1738,BSU_32690,52.941,408,187,1,11,418,4,406,7.299999999999997e-163,461.0,419,0.9737470167064439,<=>
5773,Synpcc7942_1739,BSU_07390,28.570999999999998,126,73,3,6,114,4,129,4.980000000000001e-12,56.6,141,0.8936170212765957,<=>
5780,Synpcc7942_1740,BSU_15230,42.456,285,154,5,16,295,21,300,6.16e-74,226.0,301,0.946843853820598,<=>
5781,Synpcc7942_1741,BSU_29790,30.065,459,277,14,12,464,4,424,2.6899999999999994e-62,206.0,478,0.9602510460251046,<=>
5784,Synpcc7942_1742,BSU_33940,56.548,336,143,2,1,336,1,333,1.5099999999999997e-139,396.0,339,0.9911504424778761,<=>
5809,Synpcc7942_1755,BSU_03220,26.078000000000003,510,299,18,6,488,6,464,5.690000000000001e-16,77.4,577,0.8838821490467937,<=>
5812,Synpcc7942_1758,BSU_15750,39.385,358,205,4,1,352,4,355,8.229999999999997e-91,274.0,361,0.9916897506925207,<=>
5813,Synpcc7942_1760,BSU_31930,53.933,356,161,3,1,354,1,355,7.219999999999998e-132,379.0,363,0.9807162534435262,<=>
5815,Synpcc7942_1766,BSU_38750,27.378,347,218,9,8,336,4,334,8.43e-30,113.0,343,1.0116618075801749,<=>
5816,Synpcc7942_1767,BSU_38760,35.153,458,280,9,19,465,6,457,4.679999999999998e-87,271.0,470,0.9744680851063829,<=>
5818,Synpcc7942_1771,BSU_15980,53.935,432,196,2,13,443,3,432,4.419999999999999e-157,451.0,496,0.8709677419354839,<=>
5821,Synpcc7942_1772,BSU_15990,40.741,81,46,1,2,80,3,83,2.17e-16,64.3,82,0.9878048780487805,<=>
5823,Synpcc7942_1774,BSU_25410,51.786,56,27,0,1,56,1,56,2.08e-15,60.1,57,0.9824561403508771,<=>
5824,Synpcc7942_1775,BSU_25340,48.693000000000005,306,157,0,8,313,12,317,1.6799999999999997e-111,323.0,321,0.9532710280373832,<=>
5826,Synpcc7942_1779,BSU_24240,32.699,578,363,9,1,560,1,570,6.239999999999999e-84,270.0,581,0.9948364888123924,<=>
5840,Synpcc7942_1787,BSU_32680,43.972,141,69,4,5,141,6,140,1.43e-38,125.0,160,0.88125,<=>
5842,Synpcc7942_1792,BSU_28130,63.665,322,113,1,5,326,6,323,2.0599999999999997e-153,430.0,326,0.9877300613496932,<=>
5852,Synpcc7942_1794,BSU_13580,37.468,387,240,1,3,389,2,386,5.429999999999998e-96,289.0,392,0.9872448979591837,<=>
5861,Synpcc7942_1795,BSU_33600,61.486000000000004,148,56,1,5,152,4,150,9.509999999999998e-63,187.0,154,0.961038961038961,<=>
5866,Synpcc7942_1801,BSU_06280,24.8,250,163,10,5,238,24,264,2.47e-06,44.3,238,1.050420168067227,<=>
5874,Synpcc7942_1806,BSU_08720,45.695,151,82,0,1,151,1,151,2.66e-47,148.0,157,0.9617834394904459,<=>
5892,Synpcc7942_1813,BSU_39820,28.499000000000002,593,354,16,23,576,20,581,5.319999999999999e-67,228.0,638,0.9294670846394985,<=>
6026,Synpcc7942_1819,BSU_37220,38.15,173,102,3,17,185,2,173,7.869999999999999e-38,125.0,194,0.8917525773195877,<=>
6034,Synpcc7942_1825,BSU_16920,36.957,184,98,5,4,169,2,185,2.7099999999999997e-32,111.0,172,1.069767441860465,<=>
6038,Synpcc7942_1829,BSU_34880,47.699,239,125,0,1,239,4,242,2.2199999999999995e-75,226.0,256,0.93359375,<=>
6040,Synpcc7942_1830,BSU_28500,51.0,100,47,1,8,107,7,104,4.429999999999999e-37,118.0,107,0.9345794392523364,<=>
6051,Synpcc7942_1831,BSU_32130,24.74,384,214,13,11,377,1,326,3.8200000000000003e-17,78.6,387,0.9922480620155039,<=>
6057,Synpcc7942_1841,BSU_04570,36.321999999999996,435,252,12,30,449,28,452,6.13e-73,234.0,455,0.9560439560439561,<=>
6061,Synpcc7942_1846,BSU_14530,42.527,562,310,6,20,580,6,555,1.1599999999999996e-153,450.0,609,0.922824302134647,<=>
6064,Synpcc7942_1847,BSU_16770,50.173,289,142,2,7,294,3,290,1.2499999999999998e-100,294.0,299,0.9665551839464883,<=>
