,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
2676,Synpcc7942_0932,b0182,28.871,381,255,8,11,388,14,381,3.18e-37,136.0,399,0.9548872180451128,<=>
2678,Synpcc7942_0936,b2668,42.012,169,92,4,16,180,6,172,7.079999999999999e-37,123.0,181,0.9337016574585635,<=>
2686,Synpcc7942_0939,b2750,58.763000000000005,194,79,1,9,202,7,199,3.659999999999999e-81,237.0,208,0.9326923076923077,<=>
2687,Synpcc7942_0941,b3352,36.185,561,332,10,16,569,16,557,8.889999999999998e-107,331.0,569,0.9859402460456942,<=>
2842,Synpcc7942_0943,b1748,41.058,397,226,3,14,409,1,390,1.9199999999999994e-102,307.0,422,0.9407582938388626,<=>
2849,Synpcc7942_0944,b2315,31.785,409,255,8,10,408,20,414,8.099999999999999e-51,173.0,412,0.9927184466019418,<=>
2946,Synpcc7942_0948,b1312,32.046,259,173,2,18,275,24,280,8.129999999999999e-37,129.0,275,0.9418181818181818,<=>
2956,Synpcc7942_0949,b1311,31.636,275,172,5,21,291,30,292,4.2899999999999995e-38,133.0,292,0.9417808219178082,<=>
2963,Synpcc7942_0951,b0109,41.758,273,147,6,16,282,31,297,1.17e-48,160.0,282,0.9680851063829787,<=>
2967,Synpcc7942_0957,b1270,41.708999999999996,199,113,2,17,215,1,196,4.73e-53,166.0,215,0.9255813953488372,<=>
2968,Synpcc7942_0958,b2500,35.359,181,117,0,22,202,5,185,1.55e-38,129.0,209,0.8660287081339713,<=>
2976,Synpcc7942_0960,b3450,45.946000000000005,370,172,4,45,414,15,356,4.2899999999999985e-105,312.0,417,0.8872901678657075,<=>
3068,Synpcc7942_0962,b3289,39.163000000000004,406,224,10,43,444,40,426,6.619999999999999e-74,235.0,451,0.9002217294900222,<=>
3077,Synpcc7942_0967,b3805,49.18,305,152,1,9,313,6,307,2.11e-97,287.0,320,0.953125,<=>
3078,Synpcc7942_0969,b3830,53.992,263,119,2,14,274,4,266,3.7899999999999996e-104,301.0,275,0.9563636363636364,<=>
3080,Synpcc7942_0972,b4243,52.033,123,54,3,8,128,7,126,1.35e-37,121.0,130,0.9461538461538461,<=>
3085,Synpcc7942_0973,b2028,26.923000000000002,312,187,7,6,317,70,340,9.49e-32,120.0,390,0.8,<=>
3090,Synpcc7942_0975,b0082,44.089,313,140,8,10,292,4,311,1.9599999999999996e-72,223.0,296,1.0574324324324325,<=>
3101,Synpcc7942_0980,b3824,29.834,181,102,9,2,169,1,169,4.44e-05,39.7,207,0.8743961352657005,<=>
3103,Synpcc7942_0986,b3628,26.198,313,194,14,1,302,1,287,1.53e-14,71.2,383,0.8172323759791122,<=>
3106,Synpcc7942_0987,b0683,35.659,129,81,2,12,140,8,134,1.0400000000000001e-19,77.0,147,0.8775510204081632,<=>
3108,Synpcc7942_0990,b1993,32.609,184,106,5,1,169,1,181,1.4100000000000001e-22,86.7,180,1.0222222222222221,<=>
3121,Synpcc7942_1003,b1264,36.609,519,258,16,30,504,19,510,2.99e-80,257.0,517,1.0038684719535784,<=>
3126,Synpcc7942_1005,b3885,29.57,186,118,3,11,193,4,179,3.04e-19,79.0,209,0.8899521531100478,<=>
3129,Synpcc7942_1007,b1611,57.895,456,192,0,8,463,5,460,0.0,533.0,463,0.9848812095032398,<=>
3132,Synpcc7942_1008,b1232,47.619,273,137,4,12,283,13,280,4.3999999999999995e-80,241.0,284,0.9612676056338029,<=>
3137,Synpcc7942_1010,b1269,34.959,246,154,5,1,241,1,245,3.36e-35,124.0,243,1.0123456790123457,<=>
3160,Synpcc7942_1011,b3869,27.473000000000003,364,220,17,51,395,8,346,2.18e-09,55.5,413,0.8813559322033898,<=>
3162,Synpcc7942_1012,b0399,45.339,236,115,4,23,256,2,225,5.449999999999999e-63,194.0,257,0.9182879377431906,<=>
3229,Synpcc7942_1017,b1864,41.2,250,142,4,1,249,1,246,1.74e-58,183.0,253,0.9881422924901185,<=>
3232,Synpcc7942_1020,b2261,28.413,271,174,9,22,283,20,279,7.460000000000001e-12,62.0,316,0.8575949367088608,<=>
3239,Synpcc7942_1024,b1533,23.929000000000002,280,196,7,31,301,16,287,7.25e-08,50.1,330,0.8484848484848485,<=>
3244,Synpcc7942_1029,b3770,34.884,301,183,6,7,298,8,304,4.06e-58,186.0,304,0.9901315789473685,<=>
3246,Synpcc7942_1030,b2021,31.18,356,202,17,20,362,27,352,1.28e-31,119.0,373,0.9544235924932976,<=>
3249,Synpcc7942_1037,b2938,41.641000000000005,646,348,10,13,644,25,655,5.519999999999998e-172,503.0,647,0.9984544049459042,<=>
3253,Synpcc7942_1058,b4407,25.805999999999997,62,46,0,9,70,5,66,0.000594,32.0,70,0.8857142857142857,<=>
3265,Synpcc7942_1073,b3643,54.028,211,95,1,4,212,1,211,2.7199999999999994e-79,235.0,238,0.8865546218487395,<=>
3266,Synpcc7942_1079,b3652,42.385,696,349,14,125,796,11,678,5.109999999999999e-153,461.0,817,0.8518971848225214,<=>
3270,Synpcc7942_1082,b4242,30.381,813,485,22,21,819,51,796,1.5499999999999997e-98,326.0,921,0.8827361563517915,<=>
3280,Synpcc7942_1085,b3432,47.745,754,357,9,9,757,2,723,0.0,699.0,774,0.9741602067183462,<=>
3283,Synpcc7942_1086,b3997,38.484,343,208,2,9,348,8,350,4.169999999999999e-84,256.0,354,0.9689265536723164,<=>
3284,Synpcc7942_1089,b2592,56.744,860,358,7,16,870,4,854,0.0,968.0,883,0.9739524348810872,<=>
3288,Synpcc7942_1093,b1640,39.842,379,205,9,2,375,5,365,2.2099999999999998e-67,214.0,378,1.0026455026455026,<=>
3290,Synpcc7942_1099,b3833,34.080999999999996,223,146,1,7,228,23,245,7.159999999999999e-45,147.0,233,0.9570815450643777,<=>
3294,Synpcc7942_1100,b3702,39.866,449,250,7,28,460,5,449,3.3199999999999995e-111,334.0,482,0.9315352697095436,<=>
3300,Synpcc7942_1103,b3141,34.804,204,125,3,24,223,43,242,4.86e-30,109.0,243,0.8395061728395061,<=>
3302,Synpcc7942_1104,b0634,34.426,366,180,8,62,418,51,365,7.83e-51,172.0,421,0.8693586698337292,<=>
3304,Synpcc7942_1105,b2113,43.695,341,188,2,6,346,15,351,1.0899999999999998e-94,284.0,361,0.9445983379501385,<=>
3307,Synpcc7942_1108,b4000,47.191,89,47,0,1,89,1,89,4.479999999999999e-25,87.0,91,0.978021978021978,<=>
3336,Synpcc7942_1112,b2594,41.121,321,167,6,1,307,1,313,4.5099999999999985e-68,213.0,313,1.02555910543131,<=>
3342,Synpcc7942_1116,b2926,43.108000000000004,399,211,5,5,402,2,385,4.389999999999999e-101,302.0,402,0.9925373134328358,<=>
3358,Synpcc7942_1123,b4202,52.113,71,31,1,3,70,4,74,2.4299999999999998e-18,68.6,71,1.0,<=>
3362,Synpcc7942_1127,b3244,36.141999999999996,451,271,8,47,488,37,479,8.639999999999999e-72,233.0,489,0.9222903885480572,<=>
3463,Synpcc7942_1145,b1654,44.553999999999995,101,56,0,8,108,6,106,2.18e-31,104.0,108,0.9351851851851852,<=>
3466,Synpcc7942_1146,b0435,30.233,86,52,2,4,82,1,85,1.3899999999999999e-10,50.4,88,0.9772727272727273,<=>
3531,Synpcc7942_1170,b2746,50.0,156,78,0,4,159,1,156,3.54e-46,145.0,160,0.975,<=>
3532,Synpcc7942_1172,b0657,24.583000000000002,480,318,19,4,457,27,488,4.0799999999999994e-21,93.2,482,0.995850622406639,<=>
3545,Synpcc7942_1189,b3857,27.807,187,126,5,3,187,7,186,1.6800000000000002e-13,63.2,194,0.9639175257731959,<=>
3548,Synpcc7942_1191,b3648,42.623000000000005,183,103,1,1,181,1,183,3.8999999999999996e-54,168.0,183,1.0,<=>
3550,Synpcc7942_1194,b2564,61.803000000000004,233,89,0,29,261,6,238,6.329999999999999e-101,291.0,265,0.879245283018868,<=>
3552,Synpcc7942_1198,b0116,33.902,469,291,7,1,467,1,452,2.689999999999999e-76,244.0,479,0.9791231732776617,<=>
3566,Synpcc7942_1207,b4539,62.651,83,31,0,3,85,2,84,7.92e-38,119.0,87,0.9540229885057471,<=>
3567,Synpcc7942_1208,b2017,42.169,83,48,0,1,83,1,83,1.29e-20,75.1,84,0.9880952380952381,<=>
3568,Synpcc7942_1214,b1710,42.857,182,81,1,8,166,1,182,2.0800000000000002e-51,159.0,167,1.089820359281437,<=>
3570,Synpcc7942_1220,b3185,71.795,78,22,0,1,78,1,78,3.5299999999999994e-32,104.0,88,0.8863636363636364,<=>
3603,Synpcc7942_1222,b3166,36.949,295,157,8,5,280,13,297,3.8399999999999996e-45,152.0,294,1.0034013605442176,<=>
3612,Synpcc7942_1227,b3638,35.945,217,126,3,17,230,10,216,8.08e-41,137.0,244,0.889344262295082,<=>
3617,Synpcc7942_1230,b2828,28.014,282,175,8,9,267,6,282,4.15e-29,109.0,289,0.9757785467128027,<=>
3619,Synpcc7942_1235,b2206,29.433000000000003,812,443,18,16,721,39,826,1.2399999999999997e-103,333.0,729,1.1138545953360768,<=>
3953,Synpcc7942_1251,b3064,44.214,337,178,4,4,338,3,331,4.9099999999999995e-88,265.0,349,0.9656160458452722,<=>
3958,Synpcc7942_1256,b2302,31.068,206,114,5,1,181,1,203,1.07e-22,87.8,184,1.1195652173913044,<=>
3969,Synpcc7942_1261,b3919,40.486,247,137,3,22,259,1,246,1.71e-59,186.0,263,0.9391634980988594,<=>
3976,Synpcc7942_1266,b2954,44.162,197,100,5,1,188,1,196,1.19e-43,141.0,197,1.0,<=>
3978,Synpcc7942_1268,b0688,25.910999999999998,494,311,17,14,464,40,521,2.0500000000000002e-19,87.8,484,1.0206611570247934,<=>
3980,Synpcc7942_1273,b4167,29.522,481,303,12,28,493,35,494,2.47e-31,124.0,511,0.9412915851272016,<=>
3984,Synpcc7942_1276,b1920,27.004,237,146,8,38,258,34,259,8.43e-16,72.0,260,0.9115384615384615,<=>
3989,Synpcc7942_1277,b1716,59.458999999999996,111,45,0,1,111,1,111,3.5299999999999994e-32,107.0,116,0.9568965517241379,<=>
3990,Synpcc7942_1278,b1717,38.461999999999996,65,40,0,1,65,1,65,5.4400000000000004e-08,42.0,66,0.9848484848484849,<=>
3994,Synpcc7942_1282,b0781,46.461999999999996,325,173,1,4,327,5,329,2.5099999999999993e-103,303.0,327,0.9938837920489296,<=>
3996,Synpcc7942_1283,b0785,33.556999999999995,149,94,3,11,156,3,149,5.550000000000001e-21,80.9,165,0.9030303030303031,<=>
4000,Synpcc7942_1286,b0827,37.356,348,204,8,2,349,7,340,7.4e-59,194.0,403,0.8635235732009926,<=>
4001,Synpcc7942_1289,b4235,25.546999999999997,411,260,14,40,421,32,425,1.56e-17,81.3,446,0.92152466367713,<=>
4006,Synpcc7942_1293,b1713,36.626999999999995,830,469,20,1,809,1,794,2.8299999999999995e-143,439.0,810,1.0246913580246915,<=>
4024,Synpcc7942_1300,b2912,31.073,177,110,5,20,186,6,180,4.12e-15,67.0,189,0.9365079365079365,<=>
4036,Synpcc7942_1305,b2180,44.09,533,282,10,2,527,4,527,4.179999999999998e-138,407.0,536,0.9944029850746269,<=>
4190,Synpcc7942_1308,b3384,49.102,334,164,2,19,350,1,330,1.0399999999999997e-108,318.0,355,0.9408450704225352,<=>
4191,Synpcc7942_1310,b2157,32.759,290,187,4,3,290,2,285,1.6e-41,143.0,323,0.8978328173374613,<=>
4322,Synpcc7942_1313,b1866,48.653,594,285,12,1,587,1,581,0.0,547.0,599,0.991652754590985,<=>
4337,Synpcc7942_1317,b1858,35.345,232,134,3,1,231,4,220,7.31e-41,137.0,245,0.9469387755102041,<=>
4433,Synpcc7942_1323,b3635,37.993,279,162,4,1,279,1,268,8.35e-53,170.0,282,0.9893617021276596,<=>
4438,Synpcc7942_1325,b4052,44.898,441,233,7,16,448,27,465,2.949999999999999e-127,374.0,454,0.9713656387665198,<=>
4447,Synpcc7942_1332,b2777,33.181999999999995,220,119,6,13,205,4,222,5.69e-31,110.0,206,1.0679611650485437,<=>
4449,Synpcc7942_1333,b0444,35.16,219,124,5,1,210,1,210,1.9599999999999997e-36,125.0,231,0.948051948051948,<=>
4450,Synpcc7942_1334,b1812,39.333,450,243,6,25,463,22,452,1.0499999999999998e-92,285.0,465,0.967741935483871,<=>
4454,Synpcc7942_1335,b1096,31.441,229,147,4,16,235,11,238,1.69e-22,90.5,264,0.8674242424242424,<=>
4459,Synpcc7942_1342,b2053,70.79899999999999,363,96,1,4,356,3,365,0.0,561.0,363,1.0,<=>
4463,Synpcc7942_1343,b2282,36.416,346,191,5,20,364,4,321,1.4499999999999997e-71,223.0,372,0.9301075268817204,<=>
4473,Synpcc7942_1346,b2279,38.0,100,60,1,3,102,2,99,3.5299999999999997e-19,72.8,103,0.970873786407767,<=>
4474,Synpcc7942_1347,b1380,54.268,328,150,0,1,328,1,328,9.159999999999998e-134,380.0,331,0.9909365558912386,<=>
4482,Synpcc7942_1351,b2293,32.195,205,130,6,9,212,4,200,9.52e-15,67.8,236,0.8686440677966102,<=>
4486,Synpcc7942_1352,b4069,54.218999999999994,640,281,6,20,654,11,643,0.0,697.0,656,0.975609756097561,<=>
4495,Synpcc7942_1354,b1828,29.88,415,277,3,22,429,15,422,8.55e-43,155.0,498,0.8333333333333334,<=>
4586,Synpcc7942_1365,b1242,36.321,212,126,4,2,213,7,209,4.979999999999999e-37,126.0,232,0.9137931034482759,<=>
4589,Synpcc7942_1366,b3930,24.666999999999998,300,206,7,12,297,12,305,2.26e-13,66.2,303,0.9900990099009901,<=>
4590,Synpcc7942_1369,b0472,43.523,193,107,2,20,210,7,199,9.469999999999999e-55,171.0,211,0.9146919431279621,<=>
4591,Synpcc7942_1371,b3816,26.349,315,193,12,74,372,24,315,8.1e-14,68.6,387,0.813953488372093,<=>
4593,Synpcc7942_1372,b4019,32.317,1213,745,23,16,1189,16,1191,0.0,577.0,1190,1.019327731092437,<=>
4600,Synpcc7942_1377,b3650,40.476,714,381,11,62,770,25,699,0.0,540.0,779,0.9165596919127086,<=>
4602,Synpcc7942_1379,b3256,56.18,445,192,3,3,446,2,444,2.0299999999999994e-170,483.0,453,0.9823399558498896,<=>
4608,Synpcc7942_1381,b4391,38.836999999999996,533,319,4,18,549,21,547,9.079999999999996e-124,375.0,641,0.8315132605304212,<=>
4782,Synpcc7942_1383,b4226,39.634,164,94,4,1,159,1,164,6e-31,107.0,170,0.9647058823529412,<=>
4785,Synpcc7942_1390,b1103,57.658,111,46,1,1,110,1,111,2.61e-39,124.0,114,0.9736842105263158,<=>
4786,Synpcc7942_1391,b3765,47.151,509,242,10,9,510,10,498,2.9999999999999992e-145,424.0,512,0.994140625,<=>
4795,Synpcc7942_1403,b0212,42.36600000000001,262,136,4,1,258,1,251,6.879999999999999e-64,197.0,258,1.0155038759689923,<=>
4803,Synpcc7942_1404,b3912,41.593,226,124,4,2,221,3,226,7.009999999999999e-38,129.0,229,0.9868995633187773,<=>
4944,Synpcc7942_1410,b0074,48.948,523,249,5,9,529,4,510,1.8599999999999995e-157,456.0,540,0.9685185185185186,<=>
5043,Synpcc7942_1415,b2276,35.073,479,283,12,20,485,14,477,2.37e-72,235.0,521,0.9193857965451055,<=>
5052,Synpcc7942_1421,b2457,55.681999999999995,88,37,1,4,91,3,88,2.98e-24,85.5,102,0.8627450980392157,<=>
5054,Synpcc7942_1422,b2456,36.842,95,60,0,1,95,1,95,5.889999999999999e-17,67.0,99,0.9595959595959596,<=>
5061,Synpcc7942_1428,b0522,30.084,359,218,7,9,367,1,326,6.77e-41,145.0,395,0.9088607594936708,<=>
5067,Synpcc7942_1433,b3958,36.905,336,195,9,11,341,6,329,2.2599999999999997e-58,189.0,352,0.9545454545454546,<=>
5068,Synpcc7942_1435,b2264,33.146,534,310,17,16,532,6,509,2.2299999999999994e-62,212.0,582,0.9175257731958762,<=>
5070,Synpcc7942_1439,b2277,42.202,436,232,6,69,493,68,494,3.799999999999999e-96,298.0,533,0.8180112570356473,<=>
5077,Synpcc7942_1440,b0003,33.808,281,171,6,3,271,2,279,2.1299999999999997e-42,145.0,306,0.9183006535947712,<=>
5078,Synpcc7942_1443,b3137,34.535,333,168,9,1,332,1,284,9.749999999999999e-51,168.0,357,0.9327731092436975,<=>
5084,Synpcc7942_1448,b0750,42.122,311,170,5,20,320,33,343,1.0899999999999997e-79,243.0,320,0.971875,<=>
5085,Synpcc7942_1449,b0179,31.534000000000002,352,226,5,1,351,4,341,1.14e-51,172.0,355,0.9915492957746479,<=>
5151,Synpcc7942_1452,b4389,45.648,471,236,6,1,466,1,456,1.1699999999999997e-132,389.0,478,0.9853556485355649,<=>
5153,Synpcc7942_1453,b3405,43.043,230,125,4,7,233,6,232,1.9499999999999998e-54,172.0,244,0.9426229508196722,<=>
5184,Synpcc7942_1454,b1090,38.372,344,202,6,1,336,1,342,1.4099999999999998e-63,203.0,346,0.9942196531791907,<=>
5185,Synpcc7942_1455,b1091,42.415,323,175,4,10,331,5,317,2.2699999999999995e-86,260.0,335,0.9641791044776119,<=>
5186,Synpcc7942_1456,b1092,41.869,289,152,8,1,275,1,287,1.66e-52,171.0,293,0.9863481228668942,<=>
5190,Synpcc7942_1465,b4178,26.666999999999998,135,90,3,6,137,1,129,2.92e-06,41.6,151,0.8940397350993378,<=>
5191,Synpcc7942_1466,b2414,57.861999999999995,318,119,6,16,324,3,314,1.1399999999999998e-109,319.0,334,0.9520958083832335,<=>
5204,Synpcc7942_1480,b3465,30.951999999999998,168,112,3,9,175,22,186,9.71e-17,71.6,184,0.9130434782608695,<=>
5205,Synpcc7942_1481,b2023,41.294,201,109,8,6,205,2,194,8.47e-42,137.0,217,0.9262672811059908,<=>
5207,Synpcc7942_1484,b0085,41.532,496,261,7,2,484,5,484,1.5799999999999997e-99,305.0,497,0.9979879275653923,<=>
5211,Synpcc7942_1486,b4557,65.217,69,24,0,4,72,11,79,2.81e-29,97.1,82,0.8414634146341463,<=>
5212,Synpcc7942_1487,b3296,43.269,208,108,2,1,200,1,206,1.13e-49,157.0,202,1.0297029702970297,<=>
5214,Synpcc7942_1489,b0934,32.955,264,156,6,17,276,5,251,1.6399999999999998e-23,93.6,278,0.9496402877697842,<=>
5406,Synpcc7942_1493,b2781,42.578,256,140,3,23,273,6,259,4.5399999999999995e-64,199.0,279,0.9175627240143369,<=>
5423,Synpcc7942_1505,b0073,50.7,357,172,4,1,355,1,355,4.719999999999999e-124,358.0,365,0.9780821917808219,<=>
5427,Synpcc7942_1509,b1133,39.167,360,204,7,2,349,6,362,2.02e-83,255.0,357,1.0084033613445378,<=>
5430,Synpcc7942_1510,b1922,32.444,225,131,8,39,253,23,236,1.0100000000000001e-19,82.4,259,0.8687258687258688,<=>
5435,Synpcc7942_1513,b0173,43.068999999999996,404,220,3,1,400,1,398,1.4699999999999998e-106,317.0,402,1.0049751243781095,<=>
5436,Synpcc7942_1514,b1135,55.676,185,73,3,4,187,40,216,2.21e-61,187.0,199,0.9296482412060302,<=>
5451,Synpcc7942_1519,b2020,42.07899999999999,404,222,6,33,432,35,430,2.68e-94,288.0,434,0.9308755760368663,<=>
5452,Synpcc7942_1520,b0023,34.884,86,49,2,1,86,1,79,1.8e-07,42.4,98,0.8775510204081632,<=>
5453,Synpcc7942_1521,b1100,38.889,270,150,6,1,263,1,262,9.939999999999999e-52,167.0,265,1.0188679245283019,<=>
5462,Synpcc7942_1525,b3871,54.855,587,260,2,5,588,5,589,0.0,640.0,597,0.983249581239531,<=>
5486,Synpcc7942_1531,b0763,39.916,238,131,5,38,268,24,256,6.48e-42,141.0,271,0.8782287822878229,<=>
5487,Synpcc7942_1532,b0764,42.105,190,101,3,7,189,3,190,7.099999999999999e-32,113.0,221,0.8597285067873304,<=>
5499,Synpcc7942_1533,b0724,27.004,237,149,11,32,260,1,221,2.2800000000000004e-13,65.1,279,0.8494623655913979,<=>
5502,Synpcc7942_1541,b2895,45.833,168,88,2,4,169,3,169,1.34e-50,157.0,170,0.9882352941176471,<=>
5508,Synpcc7942_1550,b1184,48.218999999999994,421,208,6,1,411,1,421,1.2799999999999996e-128,374.0,418,1.007177033492823,<=>
5512,Synpcc7942_1553,b1266,31.373,255,161,5,26,268,7,259,2.3999999999999999e-32,118.0,297,0.8585858585858586,<=>
5522,Synpcc7942_1562,b2099,27.686999999999998,307,175,12,6,272,2,301,1.88e-13,66.6,298,1.0302013422818792,<=>
5523,Synpcc7942_1566,b2501,34.655,681,387,16,30,692,7,647,8.359999999999998e-133,405.0,731,0.9316005471956225,<=>
5524,Synpcc7942_1570,b0484,43.593,757,393,13,3,747,99,833,0.0,542.0,747,1.0133868808567603,<=>
5548,Synpcc7942_1576,b0155,41.371,423,238,4,32,446,35,455,2.8399999999999994e-85,266.0,463,0.9136069114470843,<=>
5550,Synpcc7942_1577,b1876,48.288000000000004,584,286,7,12,590,5,577,0.0,553.0,590,0.9898305084745763,<=>
5551,Synpcc7942_1578,b3839,33.61,241,149,5,43,274,9,247,7.25e-33,118.0,279,0.8637992831541219,<=>
5552,Synpcc7942_1582,b3706,38.013000000000005,463,267,9,7,462,5,454,1.5799999999999996e-81,256.0,462,1.0021645021645023,<=>
5590,Synpcc7942_1595,b0185,54.313,313,140,1,11,320,5,317,3.1699999999999994e-121,348.0,327,0.9571865443425076,<=>
5606,Synpcc7942_1597,b2153,39.326,178,87,2,42,208,54,221,1.1599999999999999e-35,122.0,213,0.8356807511737089,<=>
5607,Synpcc7942_1598,b1464,28.522,291,172,9,5,262,5,292,2.78e-23,93.2,264,1.1022727272727273,<=>
5608,Synpcc7942_1602,b2532,29.915,234,154,4,2,229,4,233,1.4699999999999999e-26,100.0,245,0.9551020408163265,<=>
5610,Synpcc7942_1608,b2049,57.505,473,194,3,2,468,6,477,0.0,547.0,469,1.0085287846481876,<=>
5611,Synpcc7942_1610,b1602,47.097,465,234,5,6,466,6,462,1.9099999999999998e-131,385.0,470,0.9893617021276596,<=>
5614,Synpcc7942_1614,b3703,55.81399999999999,43,19,0,3,45,2,44,0.000161,32.0,45,0.9555555555555556,<=>
5622,Synpcc7942_1624,b1662,34.404,218,126,7,26,232,1,212,6.62e-30,108.0,244,0.8934426229508197,<=>
5735,Synpcc7942_1653,b3945,43.611000000000004,360,198,5,24,381,3,359,4.489999999999999e-86,263.0,398,0.9045226130653267,<=>
5738,Synpcc7942_1656,b3942,57.497,727,289,7,2,719,10,725,0.0,810.0,720,1.0097222222222222,<=>
5739,Synpcc7942_1659,b0578,30.096999999999998,206,125,4,15,207,10,209,8.46e-26,97.1,215,0.958139534883721,<=>
5741,Synpcc7942_1662,b0526,44.65,486,231,11,3,477,2,460,9.049999999999998e-122,361.0,478,1.0167364016736402,<=>
5750,Synpcc7942_1667,b0088,30.217,460,285,14,6,461,11,438,4.689999999999999e-42,152.0,463,0.9935205183585313,<=>
5753,Synpcc7942_1668,b0698,39.029,515,307,4,44,552,43,556,1.8199999999999996e-109,335.0,556,0.9262589928057554,<=>
5754,Synpcc7942_1669,b0697,57.994,688,272,8,18,696,3,682,0.0,711.0,696,0.9885057471264368,<=>
5758,Synpcc7942_1671,b0696,42.408,191,102,4,3,190,1,186,5.26e-34,117.0,203,0.9408866995073891,<=>
5856,Synpcc7942_1682,b2424,47.881,236,123,0,40,275,37,272,1.61e-71,218.0,278,0.8489208633093526,<=>
5870,Synpcc7942_1685,b2423,50.769,260,128,0,25,284,22,281,3.3899999999999994e-90,267.0,286,0.9090909090909091,<=>
5911,Synpcc7942_1691,b2013,24.796,367,225,12,46,384,9,352,3.1600000000000005e-10,57.8,386,0.9507772020725389,<=>
5913,Synpcc7942_1692,b4351,36.013000000000005,311,180,7,1,300,1,303,8.919999999999998e-54,174.0,303,1.0264026402640265,<=>
5924,Synpcc7942_1696,b3439,44.828,232,119,4,16,245,4,228,1.36e-60,187.0,246,0.943089430894309,<=>
5927,Synpcc7942_1699,b1663,29.247,465,305,5,1,452,1,454,2.4e-50,174.0,462,1.0064935064935066,<=>
5929,Synpcc7942_1700,b2052,58.251999999999995,309,120,2,6,305,5,313,1.5899999999999995e-129,369.0,314,0.9840764331210191,<=>
5939,Synpcc7942_1715,b2498,41.315,213,118,5,5,216,1,207,3.0200000000000003e-52,164.0,217,0.9815668202764977,<=>
5968,Synpcc7942_1717,b4467,34.048,420,237,10,14,428,20,404,1.1799999999999998e-67,218.0,433,0.9699769053117783,<=>
5974,Synpcc7942_1719,b1136,51.368,475,170,6,1,473,1,416,1.3199999999999995e-163,466.0,475,1.0,<=>
5979,Synpcc7942_1722,b3917,45.778999999999996,308,163,4,57,361,23,329,2.5399999999999993e-91,274.0,361,0.853185595567867,<=>
5982,Synpcc7942_1725,b1439,40.812,468,272,4,15,480,4,468,2.1799999999999996e-112,337.0,483,0.968944099378882,<=>
5997,Synpcc7942_1726,b0027,31.506999999999998,146,93,3,17,156,20,164,2.7100000000000002e-17,71.6,163,0.8957055214723927,<=>
6001,Synpcc7942_1735,b1683,64.301,479,155,3,13,479,21,495,0.0,656.0,479,1.0,<=>
6003,Synpcc7942_1736,b1682,61.885,244,93,0,9,252,1,244,4.889999999999998e-112,320.0,261,0.9348659003831418,<=>
6084,Synpcc7942_1737,b1681,32.527,372,246,3,54,423,40,408,2.43e-56,189.0,442,0.8416289592760181,<=>
6086,Synpcc7942_1738,b1680,45.926,405,213,2,12,415,7,406,4.939999999999999e-137,395.0,419,0.9665871121718377,<=>
6089,Synpcc7942_1739,b3292,30.656999999999996,137,89,2,5,140,1,132,9.18e-21,79.3,141,0.9716312056737588,<=>
6092,Synpcc7942_1740,b3972,27.964000000000002,329,184,10,17,295,5,330,1.42e-22,92.8,301,1.0930232558139534,<=>
6093,Synpcc7942_1741,b0091,36.229,472,263,9,10,463,20,471,1.7699999999999996e-63,211.0,478,0.9874476987447699,<=>
6123,Synpcc7942_1753,b4012,25.373,134,70,4,24,153,29,136,0.000754,35.0,154,0.8701298701298701,<=>
6125,Synpcc7942_1755,b3258,24.689,482,293,15,3,461,19,453,2.0500000000000002e-10,60.1,577,0.8353552859618717,<=>
6127,Synpcc7942_1758,b2517,36.339,366,209,7,1,350,1,358,4.7899999999999996e-73,229.0,361,1.0138504155124655,<=>
6134,Synpcc7942_1766,b0734,27.596,366,222,8,11,336,10,372,1.6299999999999995e-36,132.0,343,1.0670553935860059,<=>
6136,Synpcc7942_1767,b0978,35.573,506,252,13,15,452,3,502,1.5199999999999996e-79,253.0,470,1.0765957446808512,<=>
6138,Synpcc7942_1771,b2610,48.018,454,228,4,12,459,1,452,1.9899999999999994e-139,406.0,496,0.9153225806451613,<=>
6140,Synpcc7942_1772,b2609,33.766,77,47,1,1,73,1,77,2.0000000000000002e-11,51.6,82,0.9390243902439024,<=>
6142,Synpcc7942_1775,b0660,49.511,307,148,3,15,315,19,324,1.4099999999999998e-86,261.0,321,0.956386292834891,<=>
6145,Synpcc7942_1779,b2616,33.333,549,348,10,1,543,1,537,4.199999999999999e-80,259.0,581,0.9449225473321858,<=>
6153,Synpcc7942_1787,b2529,28.148000000000003,135,75,4,10,141,3,118,8.83e-12,56.2,160,0.84375,<=>
6156,Synpcc7942_1790,b3387,36.09,266,143,10,13,257,8,267,8.69e-39,134.0,263,1.0114068441064639,<=>
6157,Synpcc7942_1791,b0837,39.607,356,195,8,55,402,24,367,1.86e-73,231.0,411,0.8661800486618005,<=>
6158,Synpcc7942_1792,b0369,52.978,319,143,3,5,322,6,318,1.8099999999999997e-106,311.0,326,0.9785276073619632,<=>
6162,Synpcc7942_1794,b2379,38.542,384,232,2,4,386,10,390,2.9099999999999994e-103,308.0,392,0.9795918367346939,<=>
6169,Synpcc7942_1795,b2620,43.791000000000004,153,86,0,2,154,6,158,3.59e-41,132.0,154,0.9935064935064936,<=>
