,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
3451,b1520,Synpcc7942_0605,28.421,285,185,6,9,282,12,288,2.04e-36,129.0,304,0.9375,<=>
3473,b1533,Synpcc7942_1024,22.814,263,186,7,11,265,26,279,0.000554,37.4,299,0.8795986622073578,<=>
3516,b1602,Synpcc7942_1610,46.038999999999994,467,236,6,6,462,6,466,1.2599999999999998e-125,370.0,462,1.0108225108225108,<=>
3554,b1611,Synpcc7942_1007,57.895,456,192,0,5,460,8,463,0.0,546.0,467,0.9764453961456103,<=>
3572,b1633,Synpcc7942_0447,37.379,206,122,3,3,204,9,211,2.7799999999999997e-40,134.0,211,0.976303317535545,<=>
3576,b1637,Synpcc7942_2570,29.601999999999997,402,252,11,24,422,28,401,2e-37,137.0,424,0.9481132075471698,<=>
3577,b1640,Synpcc7942_1093,39.842,379,205,9,5,365,2,375,2.78e-63,203.0,369,1.02710027100271,<=>
3586,b1650,Synpcc7942_0473,49.056999999999995,371,170,5,3,365,4,363,3.379999999999999e-112,328.0,365,1.0164383561643835,<=>
3587,b1651,Synpcc7942_0638,62.308,130,49,0,1,130,1,130,8.77e-60,177.0,135,0.9629629629629629,<=>
3592,b1654,Synpcc7942_1145,44.553999999999995,101,56,0,6,106,8,108,1.36e-31,104.0,115,0.8782608695652174,<=>
3594,b1656,Synpcc7942_0801,54.167,192,81,3,1,186,29,219,1.1599999999999997e-73,218.0,193,0.9948186528497409,<=>
3605,b1662,Synpcc7942_1624,34.404,218,126,7,1,212,26,232,3.39e-30,108.0,213,1.0234741784037558,<=>
3606,b1663,Synpcc7942_1699,29.247,465,305,5,1,454,1,452,4.779999999999999e-49,170.0,457,1.0175054704595186,<=>
3610,b1680,Synpcc7942_1738,45.926,405,213,2,7,406,12,415,9.049999999999998e-134,387.0,406,0.9975369458128078,<=>
3614,b1681,Synpcc7942_1737,32.419000000000004,401,265,4,11,408,26,423,3.53e-58,193.0,423,0.9479905437352246,<=>
3616,b1682,Synpcc7942_1736,61.885,244,93,0,1,244,9,252,2.7299999999999993e-112,320.0,248,0.9838709677419355,<=>
3658,b1683,Synpcc7942_1735,64.301,479,155,3,21,495,13,479,0.0,656.0,495,0.9676767676767677,<=>
3663,b1692,Synpcc7942_2467,32.982,285,181,6,3,284,4,281,1.81e-40,138.0,288,0.9895833333333334,<=>
3670,b1702,Synpcc7942_0781,54.847,815,333,7,9,791,19,830,0.0,867.0,792,1.029040404040404,<=>
3718,b1710,Synpcc7942_1214,42.857,182,81,1,1,182,8,166,1.34e-51,159.0,183,0.994535519125683,<=>
3721,b1713,Synpcc7942_1293,36.594,828,472,19,1,794,1,809,2.5699999999999993e-151,459.0,795,1.0415094339622641,<=>
3722,b1714,Synpcc7942_2064,52.096000000000004,334,150,4,1,326,2,333,6.909999999999998e-119,342.0,327,1.0214067278287462,<=>
3723,b1716,Synpcc7942_1277,59.292,113,46,0,1,113,1,113,2.2299999999999998e-32,106.0,118,0.9576271186440678,<=>
3724,b1717,Synpcc7942_1278,38.461999999999996,65,40,0,1,65,1,65,3.14e-08,42.0,65,1.0,<=>
3725,b1718,Synpcc7942_0065,49.39,164,82,1,15,178,19,181,1.0099999999999999e-50,158.0,180,0.9111111111111111,<=>
3726,b1719,Synpcc7942_2606,40.172,580,328,7,68,632,22,597,1.6899999999999993e-157,462.0,642,0.9034267912772586,<=>
3731,b1725,Synpcc7942_1985,40.411,292,165,6,1,286,7,295,2.24e-56,180.0,286,1.020979020979021,<=>
3738,b1746,Synpcc7942_0489,29.398000000000003,415,229,14,45,430,15,394,2.89e-31,122.0,492,0.8434959349593496,<=>
3739,b1748,Synpcc7942_0943,41.058,397,226,3,1,390,14,409,1.0899999999999997e-102,307.0,406,0.9778325123152709,<=>
3742,b1749,Synpcc7942_2607,35.531,273,150,7,1,262,1,258,6.360000000000001e-42,141.0,268,1.0186567164179106,<=>
3745,b1752,Synpcc7942_0619,24.084,191,117,7,69,235,19,205,0.000207,37.4,235,0.8127659574468085,<=>
3801,b1771,Synpcc7942_0026,32.024,331,187,10,6,322,9,315,1.5799999999999997e-38,135.0,326,1.0153374233128833,<=>
3811,b1778,Synpcc7942_2190,59.35,123,50,0,4,126,6,128,2.43e-53,161.0,137,0.8978102189781022,<=>
3813,b1779,Synpcc7942_0245,56.456,333,139,2,3,329,4,336,1.3599999999999997e-135,385.0,331,1.0060422960725075,<=>
3816,b1780,Synpcc7942_0846,29.572,257,168,5,40,291,20,268,1.1999999999999999e-28,107.0,294,0.8741496598639455,<=>
3877,b1805,Synpcc7942_0918,24.88,627,330,24,23,560,30,604,4.47e-31,124.0,561,1.1176470588235294,<=>
3883,b1812,Synpcc7942_1334,39.333,450,243,6,22,452,25,463,5.989999999999999e-93,285.0,453,0.9933774834437086,<=>
3903,b1828,Synpcc7942_1354,28.389,391,280,0,15,405,22,412,4.3099999999999996e-33,127.0,457,0.8555798687089715,<=>
3911,b1849,Synpcc7942_0588,56.053000000000004,380,165,2,14,391,10,389,7.839999999999998e-133,382.0,392,0.9693877551020408,<=>
3916,b1852,Synpcc7942_2334,43.177,491,257,8,12,487,25,508,8.779999999999998e-137,401.0,491,1.0,<=>
3917,b1854,Synpcc7942_0098,39.751999999999995,483,260,6,6,476,8,471,4.499999999999999e-103,317.0,480,1.00625,<=>
3924,b1858,Synpcc7942_1317,35.345,232,134,3,4,220,1,231,4.3899999999999997e-41,137.0,251,0.9243027888446215,<=>
3970,b1859,Synpcc7942_2573,31.25,224,149,3,23,243,31,252,1.5400000000000001e-22,90.1,261,0.8582375478927203,<=>
3972,b1860,Synpcc7942_0835,59.062,320,127,1,15,334,44,359,7.439999999999998e-136,387.0,336,0.9523809523809523,<=>
3974,b1861,Synpcc7942_2298,39.713,209,109,6,1,199,1,202,3.829999999999999e-33,114.0,203,1.0295566502463054,<=>
3976,b1864,Synpcc7942_1017,38.955999999999996,249,149,2,1,246,1,249,1.3099999999999998e-55,175.0,246,1.0121951219512195,<=>
3978,b1866,Synpcc7942_1313,48.653,594,285,12,1,581,1,587,0.0,547.0,590,1.006779661016949,<=>
3983,b1868,Synpcc7942_2024,33.451,284,173,7,2,272,9,289,7.599999999999999e-44,147.0,272,1.0441176470588236,<=>
3987,b1876,Synpcc7942_1577,48.288000000000004,584,286,7,5,577,12,590,0.0,553.0,577,1.0121317157712304,<=>
4111,b1912,Synpcc7942_1825,34.254,181,98,9,3,176,4,170,3.64e-16,68.9,182,0.9945054945054945,<=>
4112,b1913,Synpcc7942_1945,33.126,643,369,19,8,610,17,638,1.0399999999999999e-103,324.0,610,1.0540983606557377,<=>
4180,b1920,Synpcc7942_1276,27.004,237,146,8,34,259,38,258,5.059999999999999e-16,72.0,266,0.8909774436090225,<=>
4183,b1922,Synpcc7942_1510,32.444,225,131,8,23,236,39,253,5.460000000000001e-20,82.4,239,0.9414225941422594,<=>
4212,b1961,Synpcc7942_2460,51.733000000000004,404,129,11,71,456,56,411,3.039999999999999e-127,372.0,472,0.8559322033898306,<=>
4259,b1992,Synpcc7942_0454,32.812,256,138,12,1,239,1,239,3.93e-18,77.4,247,1.0364372469635628,<=>
4260,b1993,Synpcc7942_0990,32.609,184,106,5,1,181,1,169,8.309999999999999e-23,86.7,181,1.0165745856353592,<=>
4262,b2013,Synpcc7942_1691,24.796,367,225,12,9,352,46,384,6.83e-07,46.6,352,1.0426136363636365,<=>
4268,b4539,Synpcc7942_1207,62.651,83,31,0,2,84,3,85,4.49e-38,119.0,84,0.9880952380952381,<=>
4269,b2017,Synpcc7942_1208,42.169,83,48,0,1,83,1,83,7.449999999999999e-21,75.1,83,1.0,<=>
4271,b2020,Synpcc7942_1519,42.07899999999999,404,222,6,35,430,33,432,1.5699999999999997e-94,288.0,434,0.9308755760368663,<=>
4272,b2021,Synpcc7942_1030,30.899,356,203,17,27,352,20,362,1.0600000000000001e-29,114.0,356,1.0,<=>
4279,b2023,Synpcc7942_1481,41.294,201,109,8,2,194,6,205,4.49e-42,137.0,196,1.0255102040816326,<=>
4281,b2024,Synpcc7942_1829,37.052,251,143,5,2,244,3,246,1.25e-43,144.0,245,1.0244897959183674,<=>
4283,b2025,Synpcc7942_2087,45.349,258,135,2,1,256,1,254,6.429999999999999e-63,194.0,258,1.0,<=>
4285,b2026,Synpcc7942_1995,41.451,193,107,2,17,203,19,211,8.329999999999999e-47,149.0,203,0.9507389162561576,<=>
4286,b2028,Synpcc7942_0973,26.923000000000002,312,187,7,70,340,6,317,5.54e-32,120.0,388,0.8041237113402062,<=>
4288,b2029,Synpcc7942_0039,57.839,472,193,5,1,467,1,471,0.0,546.0,468,1.0085470085470085,<=>
4294,b2038,Synpcc7942_2098,58.101000000000006,179,72,2,1,177,1,178,5.929999999999999e-69,204.0,185,0.9675675675675676,<=>
4301,b2040,Synpcc7942_2099,36.577,298,171,4,1,293,1,285,2.1899999999999996e-59,188.0,299,0.9966555183946488,<=>
4317,b2047,Synpcc7942_2026,38.647,414,223,8,67,464,69,467,1.82e-90,279.0,464,0.8922413793103449,<=>
4321,b2049,Synpcc7942_1608,57.505,473,194,3,6,477,2,468,0.0,565.0,478,0.9895397489539749,<=>
4326,b2052,Synpcc7942_1700,58.251999999999995,309,120,2,5,313,6,305,9.519999999999998e-130,369.0,321,0.9626168224299065,<=>
4330,b2053,Synpcc7942_1342,70.79899999999999,363,96,1,3,365,4,356,0.0,561.0,373,0.9731903485254692,<=>
4339,b2055,Synpcc7942_2027,25.333000000000002,225,149,8,3,218,4,218,1.3e-09,53.1,248,0.907258064516129,<=>
4348,b2061,Synpcc7942_0463,34.266,143,81,5,1,131,1,142,2.04e-15,65.9,147,0.9727891156462585,<=>
4352,b2065,Synpcc7942_0717,30.366,191,109,9,1,189,1,169,2.7e-08,47.8,193,0.9896373056994818,<=>
4426,b2086,Synpcc7942_2179,29.553,291,194,7,7,292,11,295,1.64e-27,105.0,299,0.9732441471571907,<=>
4430,b2099,Synpcc7942_1562,27.686999999999998,307,175,12,2,301,6,272,1.24e-13,66.6,334,0.9191616766467066,<=>
4434,b2103,Synpcc7942_2379,39.768,259,151,4,6,263,6,260,3.42e-37,129.0,266,0.9736842105263158,<=>
4435,b2113,Synpcc7942_1105,43.695,341,188,2,15,351,6,346,5.369999999999998e-98,292.0,369,0.924119241192412,<=>
4522,b2147,Synpcc7942_2385,21.493000000000002,335,231,11,5,328,2,315,9.36e-12,62.0,411,0.8150851581508516,<=>
4607,b2153,Synpcc7942_1597,39.326,178,87,2,54,221,42,208,2.4399999999999995e-39,131.0,222,0.8018018018018018,<=>
4608,b2154,Synpcc7942_0458,59.353,278,109,3,1,276,1,276,1.4199999999999997e-116,332.0,278,1.0,<=>
4609,b2157,Synpcc7942_1310,32.759,290,187,4,2,285,3,290,8.54e-42,143.0,293,0.9897610921501706,<=>
4636,b2180,Synpcc7942_1305,44.09,533,282,10,4,527,2,527,3.3099999999999995e-133,394.0,529,1.007561436672968,<=>
4794,b2206,Synpcc7942_1235,29.433000000000003,812,443,18,39,826,16,721,3.6499999999999986e-104,334.0,828,0.9806763285024155,<=>
4910,b2231,Synpcc7942_0254,43.665,884,431,8,8,860,7,854,0.0,708.0,875,1.0102857142857142,<=>
4923,b2249,Synpcc7942_0280,28.954,411,249,10,5,376,9,415,6.28e-31,119.0,400,1.0275,<=>
4927,b2253,Synpcc7942_0071,36.649,382,214,7,18,383,24,393,6.64e-67,214.0,385,0.9922077922077922,<=>
4943,b2261,Synpcc7942_1020,28.781999999999996,271,173,10,20,279,22,283,1.55e-10,57.4,320,0.846875,<=>
4945,b2262,Synpcc7942_0597,67.5,280,84,3,11,285,2,279,2.0099999999999998e-137,385.0,285,0.9824561403508771,<=>
4948,b2264,Synpcc7942_1435,32.772,534,312,17,6,509,16,532,1.2099999999999999e-61,209.0,556,0.960431654676259,<=>
4954,b2276,Synpcc7942_1415,35.073,479,283,12,14,477,20,485,3.1999999999999995e-69,226.0,485,0.9876288659793815,<=>
4964,b2277,Synpcc7942_1439,43.437,419,220,5,71,483,72,479,2.819999999999999e-94,293.0,509,0.8231827111984283,<=>
4972,b2278,Synpcc7942_1977,38.2,589,310,14,55,594,64,647,3.6999999999999994e-96,305.0,613,0.9608482871125612,<=>
4981,b2279,Synpcc7942_1346,38.0,100,60,1,2,99,3,102,4.07e-15,61.6,100,1.0,<=>
4987,b2282,Synpcc7942_1343,36.416,346,191,5,4,321,20,364,7.459999999999999e-72,223.0,325,1.0646153846153845,<=>
5007,b2293,Synpcc7942_1351,32.195,205,130,6,4,200,9,212,5.349999999999999e-19,78.6,216,0.9490740740740741,<=>
5014,b2302,Synpcc7942_1256,31.068,206,114,5,1,203,1,181,7.33e-23,87.8,215,0.958139534883721,<=>
5016,b2304,Synpcc7942_2477,44.147,299,154,4,1,292,1,293,7.949999999999999e-81,243.0,297,1.0067340067340067,<=>
5077,b2311,Synpcc7942_1910,42.288999999999994,201,96,5,4,188,9,205,1.5099999999999998e-40,133.0,189,1.0634920634920635,<=>
5078,b2312,Synpcc7942_0004,39.232,469,259,13,2,466,27,473,2.6399999999999995e-102,312.0,505,0.9287128712871288,<=>
5080,b2315,Synpcc7942_0944,33.58,405,253,10,20,414,10,408,9.66e-53,178.0,422,0.9597156398104265,<=>
5081,b2316,Synpcc7942_1956,51.673,269,125,2,19,286,25,289,8.409999999999998e-92,271.0,304,0.8848684210526315,<=>
5084,b2318,Synpcc7942_2207,36.255,251,159,1,5,254,9,259,4.93e-50,163.0,270,0.9296296296296296,<=>
5085,b2319,Synpcc7942_1848,37.463,339,203,6,1,334,10,344,1.56e-58,189.0,337,1.0059347181008902,<=>
5090,b2329,Synpcc7942_0212,50.14,357,169,2,3,350,2,358,7.349999999999998e-116,337.0,361,0.9889196675900277,<=>
5093,b2340,Synpcc7942_0613,27.273000000000003,165,100,6,1,152,1,158,1.7699999999999998e-07,44.7,161,1.0248447204968945,<=>
5106,b2368,Synpcc7942_1904,21.622,407,231,17,12,345,31,422,1.9600000000000002e-05,42.4,387,1.0516795865633075,<=>
5155,b2379,Synpcc7942_1794,38.542,384,232,2,10,390,4,386,1.7899999999999994e-103,308.0,412,0.9320388349514563,<=>
5169,b2388,Synpcc7942_0221,31.845,336,193,8,6,310,5,335,1.26e-47,160.0,321,1.0467289719626167,<=>
5180,b2400,Synpcc7942_2393,39.958,473,259,9,1,452,1,469,1.7799999999999995e-112,337.0,471,1.0042462845010616,<=>
5191,b2410,Synpcc7942_0367,26.182,275,167,10,72,329,45,300,1.0199999999999999e-05,42.7,332,0.8283132530120482,<=>
5192,b2411,Synpcc7942_0277,46.141999999999996,674,347,6,3,670,12,675,0.0,582.0,671,1.0044709388971684,<=>
5193,b2414,Synpcc7942_1466,57.861999999999995,318,119,6,3,314,16,324,4.009999999999999e-100,295.0,323,0.9845201238390093,<=>
5246,b2423,Synpcc7942_1685,50.769,260,128,0,22,281,25,284,2.02e-90,267.0,291,0.8934707903780069,<=>
5253,b2424,Synpcc7942_1682,47.41,251,132,0,22,272,25,275,1.8999999999999996e-70,215.0,277,0.9061371841155235,<=>
5272,b2428,Synpcc7942_2577,42.361000000000004,288,166,0,5,292,10,297,1.2899999999999998e-73,225.0,298,0.9664429530201343,<=>
5279,b2436,Synpcc7942_0674,54.688,320,105,5,12,299,1,312,6.109999999999998e-113,325.0,299,1.0702341137123745,<=>
5288,b2456,Synpcc7942_1422,36.842,95,60,0,1,95,1,95,3.32e-17,67.0,95,1.0,<=>
5289,b2457,Synpcc7942_1421,55.681999999999995,88,37,1,3,88,4,91,2.55e-28,95.1,97,0.9072164948453608,<=>
5295,b2464,Synpcc7942_2297,53.125,320,145,3,2,316,4,323,1.0099999999999999e-107,316.0,316,1.0126582278481013,<=>
5304,b2473,Synpcc7942_0451,26.829,205,131,6,14,212,12,203,2.74e-06,43.1,232,0.8836206896551724,<=>
5306,b2476,Synpcc7942_0927,37.555,229,138,2,5,228,3,231,1.32e-53,169.0,237,0.9662447257383966,<=>
5307,b2478,Synpcc7942_1847,39.863,291,173,2,2,291,7,296,3.269999999999999e-70,216.0,292,0.9965753424657534,<=>
5308,b2480,Synpcc7942_1806,47.333,150,79,0,3,152,2,151,2.2400000000000003e-48,150.0,156,0.9615384615384616,<=>
5353,b2498,Synpcc7942_1715,41.315,213,118,5,1,207,5,216,1.6999999999999997e-52,164.0,208,1.0240384615384615,<=>
5354,b2499,Synpcc7942_0851,55.988,334,144,2,7,337,1,334,8.869999999999998e-130,371.0,345,0.9681159420289855,<=>
5355,b2500,Synpcc7942_0958,34.705999999999996,170,111,0,5,174,22,191,7.529999999999999e-36,122.0,212,0.8018867924528302,<=>
5358,b2501,Synpcc7942_1566,34.655,681,387,16,7,647,30,692,4.6199999999999996e-133,405.0,688,0.9898255813953488,<=>
5369,b2507,Synpcc7942_0189,50.095,527,249,3,5,525,57,575,0.0,544.0,525,1.0038095238095237,<=>
5378,b2511,Synpcc7942_2340,39.871,464,242,8,2,458,3,436,1.1099999999999998e-93,288.0,490,0.9469387755102041,<=>
5390,b2514,Synpcc7942_2263,51.756,427,191,6,4,423,3,421,1.5499999999999996e-138,400.0,424,1.0070754716981132,<=>
5392,b2515,Synpcc7942_0713,37.249,349,183,8,7,322,18,363,5.359999999999999e-71,224.0,372,0.9381720430107527,<=>
5394,b2517,Synpcc7942_1758,36.339,366,209,7,1,358,1,350,2.989999999999999e-73,229.0,384,0.953125,<=>
5395,b2518,Synpcc7942_2497,50.0,142,71,0,1,142,1,142,5.1999999999999996e-46,143.0,143,0.993006993006993,<=>
5401,b2521,Synpcc7942_2427,32.727,275,162,11,6,269,5,267,2.0099999999999997e-30,112.0,281,0.9786476868327402,<=>
5409,b2528,Synpcc7942_0909,43.519,108,53,2,3,105,12,116,1.6e-22,81.3,107,1.0093457943925233,<=>
5410,b2529,Synpcc7942_1787,28.148000000000003,135,75,4,3,118,10,141,4.14e-12,56.2,128,1.0546875,<=>
5411,b2530,Synpcc7942_2558,51.724,377,177,3,2,377,3,375,7.399999999999998e-137,393.0,404,0.9331683168316832,<=>
5418,b2532,Synpcc7942_1602,29.915,234,154,4,4,233,2,229,8.68e-27,100.0,246,0.9512195121951219,<=>
5520,b2551,Synpcc7942_0282,60.488,410,159,2,8,416,9,416,1.4499999999999995e-180,506.0,417,0.9832134292565947,<=>
5521,b2553,Synpcc7942_0321,65.179,112,39,0,1,112,1,112,2.4699999999999997e-47,144.0,112,1.0,<=>
5560,b2559,Synpcc7942_1856,42.857,147,84,0,7,153,16,162,1.7999999999999998e-35,118.0,167,0.8802395209580839,<=>
5563,b2564,Synpcc7942_1194,61.803000000000004,233,89,0,6,238,29,261,2.2399999999999994e-87,256.0,243,0.9588477366255144,<=>
5564,b2566,Synpcc7942_0160,38.644,295,171,7,8,297,17,306,4.07e-61,193.0,301,0.9800664451827242,<=>
5578,b2569,Synpcc7942_0479,57.93,599,251,1,1,598,6,604,0.0,714.0,599,1.0,<=>
5586,b2573,Synpcc7942_1923,36.508,189,115,3,2,185,23,211,1.3500000000000002e-28,102.0,191,0.9895287958115183,<=>
5587,b2574,Synpcc7942_1881,40.037,537,273,6,10,521,15,527,2.59e-118,357.0,540,0.9944444444444445,<=>
5606,b2592,Synpcc7942_1089,56.744,860,358,7,4,854,16,870,0.0,968.0,857,1.0035005834305717,<=>
5610,b2594,Synpcc7942_1112,41.121,321,167,6,1,313,1,307,2.7599999999999995e-68,213.0,326,0.9846625766871165,<=>
5629,b2606,Synpcc7942_2541,54.464,112,51,0,4,115,23,134,3.9899999999999996e-38,122.0,115,0.9739130434782609,<=>
5630,b2607,Synpcc7942_2235,50.0,226,109,3,1,225,1,223,5.789999999999998e-73,219.0,255,0.8862745098039215,<=>
5631,b2608,Synpcc7942_2259,29.31,174,111,7,14,182,13,179,7.15e-18,73.6,182,0.9560439560439561,<=>
5632,b2609,Synpcc7942_1772,33.766,77,47,1,1,77,1,73,1.17e-11,51.6,82,0.9390243902439024,<=>
5633,b2610,Synpcc7942_1771,49.633,409,202,3,1,407,12,418,3.3699999999999994e-136,397.0,453,0.9028697571743929,<=>
5635,b4461,Synpcc7942_2595,26.698,427,269,10,13,412,33,442,7.31e-44,156.0,428,0.9976635514018691,<=>
5640,b2616,Synpcc7942_1779,33.333,549,348,10,1,537,1,543,2.35e-80,259.0,553,0.9927667269439421,<=>
5643,b2620,Synpcc7942_1795,43.791000000000004,153,86,0,6,158,2,154,2.1899999999999997e-41,132.0,160,0.95625,<=>
5656,b2668,Synpcc7942_0936,42.012,169,92,4,6,172,16,180,3.989999999999999e-37,123.0,174,0.9712643678160919,<=>
5714,b2697,Synpcc7942_0876,46.453,874,436,11,7,866,33,888,0.0,697.0,876,0.997716894977169,<=>
5715,b2699,Synpcc7942_0348,62.08,327,123,1,2,328,7,332,6.409999999999998e-141,400.0,353,0.9263456090651558,<=>
5728,b2712,Synpcc7942_2551,38.68,773,405,25,10,746,13,752,5.269999999999999e-133,409.0,750,1.0306666666666666,<=>
5748,b2729,Synpcc7942_2386,45.699,372,192,4,1,370,1,364,1.3099999999999997e-109,322.0,373,0.9973190348525469,<=>
5749,b2730,Synpcc7942_1799,43.787,338,180,4,2,336,13,343,6.519999999999999e-78,238.0,336,1.005952380952381,<=>
5751,b2733,Synpcc7942_2247,41.726000000000006,846,464,12,8,826,26,869,0.0,587.0,853,0.9917936694021102,<=>
5757,b2741,Synpcc7942_0569,42.177,294,147,3,56,327,19,311,1.0499999999999998e-72,224.0,330,0.8909090909090909,<=>
5768,b2744,Synpcc7942_2063,42.231,251,128,7,1,236,1,249,4.67e-53,169.0,253,0.9920948616600791,<=>
5769,b2746,Synpcc7942_1170,50.0,156,78,0,1,156,4,159,1.89e-50,155.0,159,0.9811320754716981,<=>
5770,b2747,Synpcc7942_0681,36.444,225,133,5,11,229,4,224,7.869999999999999e-32,113.0,236,0.9533898305084746,<=>
5771,b2750,Synpcc7942_0939,58.763000000000005,194,79,1,7,199,9,202,2.08e-81,237.0,201,0.9651741293532339,<=>
5779,b2762,Synpcc7942_2506,50.667,225,109,2,20,242,7,231,6.25e-79,234.0,244,0.9221311475409836,<=>
5780,b2763,Synpcc7942_0019,35.516999999999996,580,331,12,8,557,3,569,1.4599999999999996e-117,358.0,570,1.0175438596491229,<=>
5797,b2777,Synpcc7942_1332,33.181999999999995,220,119,6,4,222,13,205,3.61e-31,110.0,223,0.9865470852017937,<=>
5798,b2779,Synpcc7942_0639,62.175,423,152,3,2,424,7,421,0.0,508.0,432,0.9791666666666666,<=>
5799,b2780,Synpcc7942_1954,54.004,537,234,3,3,536,20,546,0.0,592.0,545,0.9853211009174312,<=>
5800,b2781,Synpcc7942_1493,42.578,256,140,3,6,259,23,273,5.509999999999999e-62,193.0,263,0.973384030418251,<=>
5802,b2785,Synpcc7942_0241,31.081,444,268,15,17,429,15,451,1.7e-54,184.0,433,1.0254041570438799,<=>
5856,b2817,Synpcc7942_2360,28.116,345,182,10,67,406,57,340,2.15e-27,108.0,417,0.8273381294964028,<=>
5866,b2828,Synpcc7942_1230,28.369,282,174,9,6,282,9,267,2.2100000000000005e-27,104.0,291,0.9690721649484536,<=>
5870,b2832,Synpcc7942_0549,26.105999999999998,226,135,7,28,237,42,251,4.34e-10,54.7,237,0.9535864978902954,<=>
5876,b2838,Synpcc7942_0262,27.354,446,270,12,3,415,29,453,9.69e-35,130.0,420,1.061904761904762,<=>
5903,b2890,Synpcc7942_2415,51.012,494,226,8,21,503,7,495,4.3399999999999985e-167,478.0,505,0.9782178217821782,<=>
5909,b2892,Synpcc7942_1886,32.566,565,346,13,22,574,49,590,3.379999999999999e-75,249.0,577,0.9792027729636048,<=>
5911,b2895,Synpcc7942_1541,45.833,168,88,2,3,169,4,169,8.020000000000001e-51,157.0,173,0.9710982658959537,<=>
5916,b2903,Synpcc7942_2047,58.288999999999994,947,387,5,14,956,8,950,0.0,1049.0,957,0.9895506792058516,<=>
5917,b2904,Synpcc7942_2046,41.6,125,72,1,5,129,6,129,4.5499999999999995e-34,112.0,129,0.9689922480620154,<=>
5918,b2905,Synpcc7942_2308,40.983999999999995,366,200,7,5,361,12,370,7.089999999999998e-84,256.0,364,1.0054945054945055,<=>
5919,b2906,Synpcc7942_2055,34.884,344,210,8,18,357,32,365,1.6599999999999997e-48,166.0,400,0.86,<=>
5921,b2908,Synpcc7942_0075,42.403999999999996,441,237,8,4,433,3,437,8.989999999999997e-106,317.0,441,1.0,<=>
5923,b2912,Synpcc7942_1300,31.073,177,110,5,6,180,20,186,1.27e-06,43.1,182,0.9725274725274725,<=>
5926,b2914,Synpcc7942_0584,44.888999999999996,225,112,5,6,219,16,239,5.729999999999999e-49,157.0,219,1.0273972602739727,<=>
5937,b2926,Synpcc7942_1116,43.108000000000004,399,211,5,2,385,5,402,2.4799999999999995e-101,302.0,387,1.0310077519379846,<=>
5944,b2935,Synpcc7942_0538,56.364,660,277,7,9,663,14,667,0.0,712.0,663,0.995475113122172,<=>
5948,b2938,Synpcc7942_1037,41.641000000000005,646,348,10,25,655,13,644,3.2899999999999993e-172,503.0,658,0.9817629179331308,<=>
5950,b2942,Synpcc7942_2463,56.863,408,147,6,3,381,4,411,4.989999999999998e-161,455.0,384,1.0625,<=>
5954,b2946,Synpcc7942_0806,27.386,241,153,7,5,236,7,234,2.8100000000000003e-15,69.3,243,0.9917695473251029,<=>
5955,b2947,Synpcc7942_2324,40.867,323,181,2,2,315,1,322,3.9899999999999994e-81,245.0,316,1.0221518987341771,<=>
5956,b2949,Synpcc7942_2398,29.771,131,92,0,6,136,7,137,1.0900000000000001e-16,68.6,138,0.9492753623188406,<=>
5957,b2950,Synpcc7942_2070,43.675,332,175,4,3,323,5,335,1.2999999999999998e-87,263.0,326,1.01840490797546,<=>
5961,b2951,Synpcc7942_2060,39.076,238,117,9,1,229,1,219,2.66e-36,124.0,234,1.017094017094017,<=>
5966,b2954,Synpcc7942_1266,44.162,197,100,5,1,196,1,188,6.97e-44,141.0,197,1.0,<=>
5969,b2961,Synpcc7942_0673,44.667,300,155,5,10,301,14,310,2.9499999999999994e-77,238.0,350,0.8571428571428571,<=>
5975,b2972,Synpcc7942_1935,38.0,250,123,6,21,259,14,242,2.7199999999999997e-37,129.0,269,0.929368029739777,<=>
5976,b4467,Synpcc7942_1717,34.048,420,237,10,20,404,14,428,6.4899999999999996e-68,218.0,407,1.031941031941032,<=>
5979,b2979,Synpcc7942_0276,51.489,470,227,1,17,485,12,481,2.4599999999999994e-165,473.0,499,0.9418837675350702,<=>
5986,b2991,Synpcc7942_2553,33.929,112,73,1,1,112,1,111,5.25e-13,57.0,113,0.9911504424778761,<=>
5987,b2994,Synpcc7942_2555,21.467,559,323,18,1,552,1,450,3.9899999999999996e-18,83.6,567,0.9858906525573192,<=>
5998,b3005,Synpcc7942_2428,25.0,128,92,3,11,135,6,132,2.4199999999999997e-07,43.5,141,0.9078014184397163,<=>
6043,b3032,Synpcc7942_0586,32.52,246,149,7,17,259,5,236,1.0800000000000002e-25,98.6,275,0.8945454545454545,<=>
6053,b3057,Synpcc7942_1967,34.545,275,156,9,2,263,8,271,6.17e-31,113.0,273,1.0073260073260073,<=>
6054,b3058,Synpcc7942_0040,24.793000000000003,121,88,2,1,118,1,121,1.88e-10,51.2,122,0.9918032786885246,<=>
6055,b3059,Synpcc7942_2057,35.468,203,117,5,10,200,10,210,1.0599999999999999e-19,79.7,205,0.9902439024390244,<=>
6057,b3064,Synpcc7942_1251,44.214,337,178,4,3,331,4,338,1.8399999999999995e-83,253.0,337,1.0,<=>
6076,b3074,Synpcc7942_0179,29.166999999999998,96,59,3,1,90,6,98,1.44e-08,45.4,110,0.8727272727272727,<=>
